authorID,name,name_MAG,authorID_MAG,PaperCount_ARC,CitationCount_ARC,hIndex_ARC,PaperCount_MAG_NLP,CitationCount_MAG_NLP,hIndex_MAG_NLP,authorRank,PaperCount_ACL,FellowType
"14272","sylvain kahane","sylvain kahane","1999807544","40","301","8","37","348","10","645","4",\N
"1442","ryuichiro higashinaka","ryuichiro higashinaka","2267758473","40","409","11","70","683","17","646","2",\N
"15131","michael gamon","michael gamon","1896392369","40","1987","20","64","2516","25","647","5",\N
"16504","marie candito","marie candito","2147482824","40","517","11","49","561","12","648","1",\N
"5536","wolfgang menzel","wolfgang menzel","2035911995","40","343","10","69","594","15","649","3",\N
"5564","ines rehbein","ines rehbein","1189748328","40","255","9","44","322","10","650","4",\N
"30755","stan szpakowicz","stan szpakowicz","317123000","40","1041","15","103","2202","24","651","2",\N
"3222","makoto miwa","makoto miwa","1916505540","40","670","13","54","983","18","652","2",\N
"3267","omer levy","omer levy","2250897584","40","2066","15","54","3338","22","653","4",\N
"3691","zhenghua li","zhenghua li","2143765229","40","542","10","47","607","11","654","9",\N
"3693","luo si",\N,\N,"40","104","5",\N,\N,"-1","655","12",\N
"6251","dipanjan das","dipanjan das","2181087466","40","3241","23","54","3556","26","656","9",\N
"7292","eduardo blanco","eduardo blanco","2136430789","40","249","7","45","297","7","657","5",\N
"8351","julia hockenmaier","julia hockenmaier","77965061","40","2669","17","65","4622","23","658","8",\N
"4373","asli celikyilmaz","asli celikyilmaz","137861795","40","518","13","75","1194","20","659","11",\N
"37781","atsushi fujii","atsushi fujii","2110086449","39","397","11","87","804","14","660","3",\N
"4054","mohit iyyer","mohit iyyer","2068391019","39","1783","11","39","3825","16","661","8",\N
"40687","chunghsien wu",\N,\N,"39","177","6",\N,\N,"-1","662","1",\N
"4147","xinyu dai",\N,\N,"39","111","8",\N,\N,"-1","663","7",\N
"43805","hideki kashioka","hideki kashioka","12625346","39","230","9","76","406","11","664","3",\N
"5260","lars ahrenberg",\N,\N,"39","409","11",\N,\N,"-1","665","1",\N
"540","eric atwell","eric atwell","2098126988","39","435","11","164","1404","20","666","1",\N
"5601","benoit crabbe",\N,\N,"39","286","8",\N,\N,"-1","667","1",\N
"5736","evgeny matusov","evgeny matusov","1905987540","39","762","13","42","988","18","668","0",\N
"17656","ann bies","ann bies","2116089844","39","1112","11","46","1478","15","669","0",\N
"19993","beata klebanov","beata klebanov","2061030007","39","301","11","50","494","13","670","4",\N
"21796","oi kwong","oi kwong","2078924574","39","112","5","51","250","6","671","0",\N
"2196","martin chodorow","martin chodorow","1983137424","39","2126","21","61","3132","27","672","4",\N
"22390","chris brew","chris brew","2295679735","39","993","18","51","1192","19","673","6",\N
"2446","yunyao li","yunyao li","2097418171","39","587","9","41","815","13","674","6",\N
"286","raj dabre","raj dabre","2250496234","39","125","5","31","115","5","675","0",\N
"28642","markus dickinson","markus dickinson","2266944363","39","323","9","64","533","11","676","3",\N
"290","anoop kunchukuttan","anoop kunchukuttan","392661354","39","164","7","45","196","8","677","0",\N
"10255","shigeki matsubara","shigeki matsubara","2422521098","39","172","8","116","371","10","678","4",\N
"14954","benoit favre",\N,\N,"39","503","9",\N,\N,"-1","679","0",\N
"1567","sina zarriess",\N,\N,"39","103","6",\N,\N,"-1","680","7",\N
"16283","andres montoyo",\N,\N,"39","478","10",\N,\N,"-1","681","1",\N
"6017","christian federmann","christian federmann","141155639","39","1039","13","46","1260","15","682","0",\N
"6070","renata vieira","renata vieira","2116754257","39","717","10","104","1063","14","683","1",\N
"6772","ruihong huang","ruihong huang","2141899467","39","348","6","44","416","8","684","5",\N
"7028","lidia chao","lidia chao","2133931021","39","259","9","57","349","10","685","8",\N
"7335","ellie pavlick","ellie pavlick","2013784948","39","518","14","41","700","16","686","8",\N
"8609","raphael rubino","raphael rubino","2064760665","39","380","8","33","401","8","687","2",\N
"3381","michael wiegand",\N,\N,"39","434","8",\N,\N,"-1","688","0",\N
"3583","lu wang","lu wang","2126546263","39","230","10","51","302","10","689","14",\N
"369","arianna bisazza","arianna bisazza","2139068014","39","381","10","47","539","12","690","1",\N
"5041","wilker aziz","wilker aziz","2149661304","39","336","10","46","504","11","691","4",\N
"238","rebecca hwa","rebecca hwa","2109394996","38","1138","16","56","1545","20","692","6",\N
"26293","dan flickinger","dan flickinger","2104979763","38","1198","16","65","3507","25","693","1",\N
"2635","mikko kurimo","mikko kurimo","343667153","38","305","10","132","1574","20","694","1",\N
"293","chenhui chu","chenhui chu","2168877387","38","177","8","43","221","9","695","2",\N
"29565","richard farkas","richãrd farkas","2309572673","38","846","12","68","1226","15","696","0",\N
"30468","gary lee","gary lee","2152984464","38","461","13","141","1322","19","697","1",\N
"5716","sebastian stuker",\N,\N,"38","285","7",\N,\N,"-1","698","0",\N
"3796","dat nguyen","dat nguyen","2103676582","38","502","11","40","488","10","699","2",\N
"40110","ralf brown","ralf brown","2107643066","38","581","12","36","866","14","700","1",\N
"4125","lunwei ku",\N,\N,"38","293","8",\N,\N,"-1","701","0",\N
"4169","yang feng",\N,\N,"38","222","8",\N,\N,"-1","702","15",\N
"4403","mariecatherine marneffe",\N,\N,"38","3938","17",\N,\N,"-1","703","3",\N
"23042","pavel pecina","pavel pecina","2016778496","38","639","13","74","1024","16","704","2",\N
"23568","seth kulick","seth kulick","1931226155","38","583","12","45","704","13","705","2",\N
"3127","yashar mehdad","yashar mehdad","166776453","38","715","16","34","980","18","706","5",\N
"33326","sandra carberry","sandra carberry","2096912654","38","896","16","51","1171","17","707","9",\N
"1538","junyi li",\N,\N,"38","93","6",\N,\N,"-1","708","6",\N
"1558","stefan ultes","stefan ultes","328023843","38","428","10","49","806","13","709","1",\N
"15753","tomavz erjavec",\N,\N,"38","910","13",\N,\N,"-1","710","0",\N
"15849","jindong kim",\N,\N,"38","1467","13",\N,\N,"-1","711","1",\N
"1610","gustavo paetzold","gustavo paetzold","2250253170","38","155","7","42","199","8","712","0",\N
"6159","maciej piasecki","maciej piasecki","2000608503","38","114","7","128","714","13","713","0",\N
"6688","frank rudzicz","frank rudzicz","206911289","38","181","9","52","357","10","714","5",\N
"7150","joern wuebker","joern wuebker","313285779","38","451","10","34","422","10","715","3",\N
"7671","hao zhang",\N,\N,"38","983","16",\N,\N,"-1","716","11",\N
"7760","shujie liu","shujie liu","2118325933","38","593","12","55","839","14","717","14",\N
"8246","luisa bentivogli","luisa bentivogli","68132149","38","1078","16","46","1684","19","718","2",\N
"8869","yonatan belinkov","yonatan belinkov","2279044859","38","438","12","67","819","16","719","7",\N
"9403","yvette graham","yvette graham","2119381488","38","750","14","49","863","15","720","1",\N
"60","georg rehm","georg rehm","2145884482","37","173","8","58","227","9","721","0",\N
"6713","jiwei li",\N,\N,"37","2258","18",\N,\N,"-1","722","10",\N
"7026","longyue wang","longyue wang","2155672199","37","173","7","49","255","8","723","5",\N
"7901","hiroyuki shindo",\N,\N,"37","149","5",\N,\N,"-1","724","5",\N
"9286","fumiyo fukumoto","fumiyo fukumoto","1504861078","37","167","7","51","177","7","725","1",\N
"9541","alan ritter","alan ritter","2154095546","37","3940","21","48","4283","24","726","5",\N
"39140","peter wittenburg","peter wittenburg","1101694220","37","948","11","68","1061","12","727","0",\N
"41078","richard power","richard power","2121962236","37","798","16","60","1026","19","728","1",\N
"23670","tapio salakoski",\N,\N,"37","709","12",\N,\N,"-1","729","0",\N
"2436","shihhung wu",\N,\N,"37","212","7",\N,\N,"-1","730","0",\N
"25419","slav petrov","slav petrov","2344539050","37","4071","27","68","5024","33","731","4",\N
"29503","nicola bertoldi","nicola bertoldi","269029576","37","4299","11","58","4806","19","732","0",\N
"4519","tatseng chua",\N,\N,"37","741","15",\N,\N,"-1","733","13",\N
"4632","daxin jiang","daxin jiang","2123654898","37","43","4","21","80","5","734","11",\N
"5047","michel simard","michel simard","2151256176","37","802","15","43","1879","22","735","1",\N
"117","minh nguyen",\N,\N,"37","124","6",\N,\N,"-1","736","1",\N
"1425","zornitsa kozareva","zornitsa kozareva","2075600992","37","1405","15","72","1696","19","737","5",\N
"16906","amanda stent","amanda stent","2096282120","37","1159","15","70","1875","21","738","6","2:2021,"
"17425","robert mercer",\N,\N,"37","8966","14",\N,\N,"-1","739","4","2:2011,3:2014,"
"32117","anthony hartley",\N,\N,"37","325","9",\N,\N,"-1","740","2",\N
"324","kenji imamura","kenji imamura","2282146760","37","469","13","43","442","12","741","1",\N
"3433","jason weston",\N,\N,"37","1640","15",\N,\N,"-1","742","14",\N
"3478","louisphilippe morency",\N,\N,"37","599","12",\N,\N,"-1","743","13",\N
"3549","siva reddy","siva reddy","2169793708","37","731","14","53","957","18","744","4",\N
"36870","hideki isozaki","hideki isozaki","2078289988","37","1371","17","54","1558","20","745","8",\N
"37221","adam kilgarriff","adam kilgarriff","22492467","37","1589","18","103","4323","32","746","0",\N
"3458","byron wallace","byron wallace","2673201243","36","283","8","52","715","13","747","6",\N
"3519","markus freitag","markus freitag","2159128964","36","201","7","33","331","10","748","1",\N
"3632","tsutomu hirao","tsutomu hirao","2144768804","36","652","13","58","877","17","749","2",\N
"2501","marek rei","marek rei","2044895103","36","314","9","44","391","11","750","5",\N
"25576","nicholas asher","nicholas asher","2576346612","36","416","11","84","2068","19","751","5",\N
"39652","robert frederking","robert frederking","1988690815","36","357","10","46","541","11","752","1",\N
"5784","benjamin lecouteux","benjamin lecouteux","2344346531","36","120","5","41","231","7","753","0",\N
"6136","christiane fellbaum","christiane fellbaum","2156989404","36","617","15","87","16150","27","754","0",\N
"7024","xavier carreras","xavier carreras","2141264876","36","2444","19","40","2312","19","755","3",\N
"7253","hao zhou","hao zhou","2244732894","36","123","6","30","161","7","756","12",\N
"7875","juanzi li","juanzi li","2129156004","36","245","10","51","564","12","757","12",\N
"864","annelaure ligozat",\N,\N,"36","85","6",\N,\N,"-1","758","0",\N
"9478","david marevcek",\N,\N,"36","284","10",\N,\N,"-1","759","3",\N
"9780","mingwei chang",\N,\N,"36","3284","15",\N,\N,"-1","760","11",\N
"9988","felipe sanchezmartinez",\N,\N,"36","187","8",\N,\N,"-1","761","0",\N
"17583","isabel trancoso","isabel trancoso","2943101924","36","849","11","114","1754","19","762","4",\N
"19264","kenji araki","kenji araki","1915949739","36","197","8","140","488","11","763","1",\N
"21438","vzeljko agic",\N,\N,"36","303","10",\N,\N,"-1","764","3",\N
"4501","michael auli","michael auli","2139710560","36","1419","19","49","2155","24","765","9",\N
"487","muhammad abdulmageed",\N,\N,"36","497","8",\N,\N,"-1","766","2",\N
"4872","eric foslerlussier",\N,\N,"36","516","10",\N,\N,"-1","767","3",\N
"10817","grzegorz chrupala","grzegorz chrupala","2272928325","36","524","13","65","651","15","768","5",\N
"10906","advaith siddharthan","advaith siddharthan","659736712","36","842","13","45","1173","15","769","1",\N
"11574","diego molla","diego mollã","2024786708","36","531","12","56","659","13","770","0",\N
"13775","chikiu lo",\N,\N,"36","266","9",\N,\N,"-1","771","1",\N
"1481","tatsuya kawahara","tatsuya kawahara","2137932240","36","326","10","208","2083","23","772","4",\N
"16580","alexander mehler","alexander mehler","2325019889","36","220","9","88","521","13","773","0",\N
"16715","iris hendrickx","iris hendrickx","2316771305","36","495","9","68","649","12","774","0",\N
"10548","zhiguo wang",\N,\N,"35","369","12",\N,\N,"-1","775","8",\N
"13429","aitor soroa","aitor soroa","1978767926","35","1636","13","65","2121","20","776","4",\N
"1344","micha elsner","micha elsner","2070132893","35","626","14","36","650","15","777","5",\N
"1406","nabil hathout","nabil hathout","2260675962","35","86","6","38","212","8","778","0",\N
"14083","thiago pardo","thiago pardo","2127055480","35","227","8","84","771","16","779","0",\N
"15818","hiroyuki shinnou","hiroyuki shinnou","53520873","35","204","4","41","213","4","780","0",\N
"16534","leila kosseim","leila kosseim","913926022","35","97","7","78","483","11","781","0",\N
"4081","heyan huang","heyan huang","2684616198","35","77","4","56","106","5","782","5",\N
"422","ashutosh modi","ashutosh modi","1994914599","35","156","7","22","193","9","783","1",\N
"24566","dimitrios kokkinakis","dimitrios kokkinakis","2153157666","35","143","8","47","194","8","784","0",\N
"2490","desmond elliott","desmond elliott","2723768152","35","524","10","37","681","13","785","4",\N
"28789","roxana girju","roxana girju","2069091190","35","1602","18","53","1974","21","786","3",\N
"28852","stefan thater","stefan thater","177873563","35","1193","13","43","1510","15","787","7",\N
"3082","adam meyers","adam meyers","2171197817","35","1545","17","53","1745","17","788","2",\N
"3187","trung bui","trung bui","2505408809","35","93","5","33","222","8","789","3",\N
"32672","takuya matsuzaki","takuya matsuzaki","2036550873","35","688","11","52","1013","15","790","8",\N
"3288","nikolaos aletras","nikolaos aletras","93365683","35","319","7","24","538","9","791","5",\N
"33924","caroline sporleder","caroline sporleder","2057164552","35","696","14","55","1015","18","792","2",\N
"3523","marcin junczysdowmunt",\N,\N,"35","495","11",\N,\N,"-1","793","1",\N
"367","tomoyuki kajiwara","tomoyuki kajiwara","2251999012","35","63","5","25","71","5","794","2",\N
"4421","chris brockett","chris brockett","2095316779","35","2402","16","63","3912","29","795","5",\N
"4617","naoki yoshinaga","naoki yoshinaga","2106128893","35","187","8","43","208","8","796","3",\N
"4943","marcis pinnis",\N,\N,"35","99","6",\N,\N,"-1","797","0",\N
"5831","bruno guillaume",\N,\N,"35","86","5",\N,\N,"-1","798","0",\N
"5966","simon mille","simon mille","2003600963","35","192","9","44","265","11","799","0",\N
"7148","dina demnerfushman",\N,\N,"35","638","11",\N,\N,"-1","800","3",\N
"7637","sandra aluisio",\N,\N,"35","313","9",\N,\N,"-1","801","1",\N
"7643","haitao mi","haitao mi","2155989509","35","737","14","37","876","17","802","6",\N
"8403","jinsong su","jinsong su","2140417862","35","214","6","68","382","10","803","11",\N
"8590","thomas lavergne",\N,\N,"35","364","7",\N,\N,"-1","804","1",\N
"973","gabriel stanovsky","gabriel stanovsky","2251783221","35","230","8","27","284","10","805","5",\N
"9798","danushka bollegala","danushka bollegala","2029493321","35","342","10","79","810","17","806","6",\N
"20907","reinhard rapp",\N,\N,"35","786","9",\N,\N,"-1","807","2",\N
"21686","chunyu kit","chunyu kit","2110056872","35","547","11","59","712","16","808","2",\N
"21852","john makhoul","john makhoul","2003402953","35","577","8","55","1667","20","809","2",\N
"2216","tal linzen","tal linzen","817205692","35","336","7","56","677","13","810","6",\N
"227","martin popel","martin popel","2161956338","35","440","11","61","721","14","811","1",\N
"2312","kuanyu chen",\N,\N,"35","30","4",\N,\N,"-1","812","0",\N
"16889","jivri mirovsky",\N,\N,"34","139","7",\N,\N,"-1","813","1",\N
"17497","henk heuvel","henk heuvel","2121538883","34","308","8","29","234","9","814","0",\N
"17882","aditya joshi","aditya joshi","2228526237","34","360","9","35","516","12","815","1",\N
"17909","eckhard bick","eckhard bick","2250525261","34","282","6","55","446","10","816","0",\N
"1795","xuejie zhang",\N,\N,"34","222","5",\N,\N,"-1","817","0",\N
"18408","claire grover","claire grover","2120394802","34","1098","15","65","1618","22","818","3",\N
"188","geraldine damnati",\N,\N,"34","165","4",\N,\N,"-1","819","0",\N
"20081","fabio zanzotto","fabio zanzotto","100167829","34","433","10","78","1185","17","820","2",\N
"2485","peng xu",\N,\N,"34","858","10",\N,\N,"-1","821","7",\N
"25116","ahmet aker","ahmet aker","2170736899","34","363","12","50","431","13","822","2",\N
"27027","stephan peitz","stephan peitz","2697636479","34","238","8","29","257","9","823","0",\N
"28831","tony veale","tony veale","1144138726","34","498","12","60","1509","17","824","4",\N
"29127","lucy vanderwende","lucy vanderwende","2006711911","34","1913","23","70","3624","29","825","3",\N
"2960","jonathan kummerfeld","jonathan kummerfeld","2224141073","34","203","8","37","259","9","826","3",\N
"40140","hiroshi nakagawa",\N,\N,"34","403","7",\N,\N,"-1","827","1",\N
"4183","zhoujun li","zhoujun li","2133880114","34","318","8","46","555","12","828","7",\N
"4231","pontus stenetorp","pontus stenetorp","43645529","34","638","7","40","764","11","829","1",\N
"4233","christopher potts","christopher potts","2114426036","34","4995","15","67","5922","22","830","6",\N
"4318","andrew schwartz","andrew schwartz","2170210807","34","177","6","26","183","6","831","2",\N
"1047","ioannis konstas","ioannis konstas","2049206248","34","456","11","38","642","15","832","11",\N
"107","mika hamalainen",\N,\N,"34","7","2",\N,\N,"-1","833","0",\N
"11404","stefan evert","stefan evert","1451983828","34","428","12","60","861","15","834","2",\N
"12072","marco kuhlmann","marco kuhlmann","2164020070","34","563","12","46","643","14","835","3",\N
"1307","garrett nicolai","garrett nicolai","2460960873","34","64","5","21","71","5","836","3",\N
"13846","wang ling","wang ling","2259906775","34","1132","15","48","1849","18","837","6",\N
"1564","wolfgang maier",\N,\N,"34","315","10",\N,\N,"-1","838","1",\N
"6341","paul rayson","paul rayson","1978687521","34","438","7","133","2413","21","839","1",\N
"660","michael roth","michael roth","2253146336","34","426","11","39","471","11","840","1",\N
"7047","adam przepiorkowski",\N,\N,"34","447","13",\N,\N,"-1","841","0",\N
"7967","yuanbin wu","yuanbin wu","2194311707","34","485","8","29","504","8","842","5",\N
"8204","manaal faruqui","manaal faruqui","2953931803","34","1115","13","56","1438","16","843","5",\N
"8356","alla rozovskaya","alla rozovskaya","1972946293","34","669","15","27","694","16","844","2",\N
"894","diyi yang",\N,\N,"34","1203","7",\N,\N,"-1","845","3",\N
"90","vinodkumar prabhakaran","vinodkumar prabhakaran","2146374874","34","256","11","32","257","11","846","2",\N
"9062","yujie zhang",\N,\N,"34","283","9",\N,\N,"-1","847","0",\N
"30618","richard zens","richard zens","2009916585","34","5221","22","38","5664","24","848","1",\N
"3325","rui zhang",\N,\N,"34","272","8",\N,\N,"-1","849","10",\N
"3349","sebastian ruder","sebastian ruder","2140581490","34","189","9","45","1217","14","850","8",\N
"33512","virach sornlertlamvanich","virach sornlertlamvanich","153072414","34","235","9","64","515","14","851","1",\N
"34734","patrick pantel","patrick pantel","2250462127","34","3062","21","45","6087","26","852","8",\N
"3586","pengfei liu","pengfei liu","2721195067","34","434","9","23","390","10","853","9",\N
"3591","lemao liu","lemao liu","2128793998","34","208","9","24","230","10","854","8",\N
"3723","katrin kirchhoff","katrin kirchhoff","2068133273","34","824","13","58","1628","23","855","1",\N
"34184","vincent vandeghinste","vincent vandeghinste","95809751","33","272","10","54","336","11","856","0",\N
"3765","yongfeng huang","yongfeng huang","2942530444","33","63","4","32","171","7","857","6",\N
"38029","hajime tsukada","hajime tsukada","2170794695","33","712","11","45","797","13","858","3",\N
"3803","rajiv shah","rajiv shah","2117028084","33","58","5","37","103","5","859","2",\N
"3883","alexandros potamianos","alexandros potamianos","1811741151","33","143","8","78","875","16","860","1",\N
"4002","radu soricut","radu soricut","2404746938","33","1539","15","44","1810","18","861","9",\N
"40215","mary harper","mary harper","2146237213","33","699","14","74","1574","23","862","6",\N
"40951","jose marino",\N,\N,"33","542","12",\N,\N,"-1","863","0",\N
"41365","hamish cunningham","hamish cunningham","2073298952","33","981","18","70","4364","26","864","1",\N
"4181","dongdong zhang","dongdong zhang","2141531099","33","366","12","36","546","13","865","11",\N
"42626","inderjeet mani","inderjeet mani","739034446","33","1334","14","50","3149","25","866","4",\N
"24179","vivi nastase","vivi nastase","668731808","33","504","10","47","776","12","867","1",\N
"24362","ralf steinberger","ralf steinberger","2406483015","33","1048","16","68","1693","22","868","0",\N
"27468","patrice bellot","patrice bellot","2133591691","33","106","5","74","302","9","869","0",\N
"1747","timothy miller","timothy miller","2245406027","33","171","6","64","601","14","870","1",\N
"17554","bente maegaard","bente maegaard","2499369476","33","77","6","35","172","7","871","0",\N
"18430","james martin","james martin","2154435596","33","1248","17","63","4572","28","872","2",\N
"23604","patrik lambert","patrik lambert","2143632913","33","496","10","48","662","12","873","0",\N
"5140","eleftherios avramidis","eleftherios avramidis","1951607105","33","215","7","29","263","9","874","1",\N
"5732","ulrich germann","ulrich germann","2099510583","33","628","10","43","734","11","875","1",\N
"579","wajdi zaghouani","wajdi zaghouani","2224520476","33","320","9","48","450","11","876","0",\N
"5824","joseph roux","joseph roux","2170411944","33","252","8","36","398","9","877","2",\N
"6194","bolette pedersen","bolette pedersen","2110097038","33","74","4","45","198","7","878","0",\N
"653","cyril goutte","cyril goutte","351034697","33","727","8","63","1541","20","879","1",\N
"6801","meishan zhang","meishan zhang","2134214444","33","373","10","35","540","11","880","8",\N
"7030","hao yu",\N,\N,"33","365","9",\N,\N,"-1","881","0",\N
"954","vered shwartz","vered shwartz","2250686552","33","174","6","33","223","7","882","3",\N
"10313","caroline brun","caroline brun","2124219123","33","234","10","49","1127","19","883","1",\N
"11446","ginaanne levow",\N,\N,"33","445","9",\N,\N,"-1","884","1",\N
"11488","aarne ranta","aarne ranta","2001403868","33","200","9","84","1531","16","885","0",\N
"11539","ccaugri ccoltekin",\N,\N,"33","136","5",\N,\N,"-1","886","0",\N
"11968","deniz yuret","deniz yuret","15371017","33","1242","15","42","1448","17","887","0",\N
"12551","constantin orasan","constantin orasan","564567031","33","208","9","47","537","14","888","0",\N
"12879","douglas oard","douglas oard","7916806","33","590","11","129","2331","26","889","6",\N
"12930","ryu iida","ryu iida","2107204645","33","448","12","37","501","12","890","6",\N
"13863","aljoscha burchardt","aljoscha burchardt","2583949450","33","419","11","37","616","13","891","0",\N
"4586","xu han","xu han","2561023778","33","168","6","28","244","7","892","8",\N
"5014","sanjeev khudanpur","sanjeev khudanpur","1996119148","33","1070","15","107","3270","28","893","4",\N
"4603","sriparna saha","sriparna saha","2147835144","32","103","7","36","156","7","894","3",\N
"5030","cristina espanabonet",\N,\N,"32","89","5",\N,\N,"-1","895","1",\N
"16913","ivandre paraboni",\N,\N,"32","133","5",\N,\N,"-1","896","0",\N
"17877","lamia belguith","lamia belguith","2271506838","32","167","9","94","346","11","897","0",\N
"18091","rodolfo delmonte","rodolfo delmonte","238127602","32","149","7","129","712","12","898","0",\N
"181","enrico santus","enrico santus","2483174281","32","232","8","45","282","9","899","0",\N
"20595","annie louis","annie louis","2171702521","32","789","12","45","860","14","900","3",\N
"21558","octavian popescu",\N,\N,"32","170","7",\N,\N,"-1","901","0",\N
"2311","hsinmin wang",\N,\N,"32","69","6",\N,\N,"-1","902","0",\N
"3763","chuhan wu","chuhan wu","2772180723","32","38","4","27","57","5","903","6",\N
"3764","fangzhao wu","fangzhao wu","2142281011","32","71","5","37","149","6","904","10",\N
"3772","wei wu","wei wu","2590381716","32","353","8","31","420","9","905","10",\N
"38922","su kim","su kim","2107267666","32","1059","14","43","1324","17","906","0",\N
"3933","jacob andreas","jacob andreas","2558501541","32","673","12","42","1469","18","907","8",\N
"40306","martin kay","martin kay","2164075386","32","1532","12","38","2236","16","908","5","3:2005,"
"41587","junichi kazama",\N,\N,"32","1275","18",\N,\N,"-1","909","5",\N
"30821","eric ringger","eric ringger","2689141620","32","674","13","59","1285","18","910","2",\N
"3193","marc verhagen","marc verhagen","2135067357","32","1508","14","44","1818","19","911","1",\N
"33495","michael zock","michael zock","288236523","32","165","8","54","278","9","912","1",\N
"3504","karl stratos","karl stratos","1269340910","32","664","10","33","732","12","913","7",\N
"35319","tomoko ohta","tomoko ohta","2117794429","32","1823","19","49","3928","23","914","1",\N
"3601","linfeng song","linfeng song","2494102532","32","199","8","38","330","12","915","9",\N
"24148","klaus zechner","klaus zechner","597499179","32","666","14","68","1169","18","916","1",\N
"2500","helen yannakoudakis","helen yannakoudakis","541455324","32","406","8","34","436","8","917","7",\N
"2696","sami virpioja","sami virpioja","321503407","32","330","10","56","630","14","918","0",\N
"27324","delphine bernhard","delphine bernhard","2112362501","32","318","7","31","479","10","919","1",\N
"27895","milica gavsic",\N,\N,"32","898","15",\N,\N,"-1","920","2",\N
"2845","antske fokkens","antske fokkens","2146393267","32","123","6","36","197","7","921","2",\N
"28755","allan ramsay","allan ramsay","2266503924","32","52","4","78","184","7","922","0",\N
"2989","stephen pulman","stephen pulman","2040463142","32","630","15","99","1756","24","923","0",\N
"30233","claudia soria","claudia soria","2180762407","32","374","8","43","516","10","924","0",\N
"11322","sameer pradhan","sameer pradhan","2160898209","32","2082","20","47","2739","24","925","1",\N
"11527","laurent prevot",\N,\N,"32","125","5",\N,\N,"-1","926","0",\N
"1205","lunghao lee",\N,\N,"32","203","8",\N,\N,"-1","927","0",\N
"12096","lonneke plas","lonneke plas","2138349142","32","309","9","44","419","11","928","1",\N
"13902","david martinez","david martinez","2097665922","32","644","14","66","1578","22","929","1",\N
"13955","mark fishel","mark fishel","2040094215","32","265","8","46","336","9","930","0",\N
"1424","sujith ravi","sujith ravi","2590734359","32","410","11","31","424","11","931","10",\N
"14731","martine addadecker",\N,\N,"32","74","5",\N,\N,"-1","932","1",\N
"15265","alberto barroncedeno",\N,\N,"32","588","11",\N,\N,"-1","933","0",\N
"165","eiji aramaki","eiji aramaki","220970269","32","540","8","43","611","8","934","2",\N
"16796","kallirroi georgila","kallirroi georgila","2074370112","32","523","11","40","701","14","935","1",\N
"16811","amir hazem","amir hazem","2079285838","32","61","5","22","73","5","936","1",\N
"5730","sakriani sakti",\N,\N,"32","144","7",\N,\N,"-1","937","1",\N
"5827","gosse bouma","gosse bouma","2132780917","32","378","13","115","1179","20","938","3",\N
"6275","mihael arcan","mihael arcan","2048456548","32","70","5","33","112","6","939","1",\N
"6524","martin potthast","martin potthast","1678657404","32","481","9","30","1112","15","940","8",\N
"7014","veronique moriceau",\N,\N,"32","154","7",\N,\N,"-1","941","2",\N
"8066","weiyun ma",\N,\N,"32","434","7",\N,\N,"-1","942","1",\N
"8127","diptesh kanojia","diptesh kanojia","2179115440","32","47","4","25","61","5","943","2",\N
"817","john denero","john denero","1980592574","32","998","15","34","1021","16","944","9",\N
"8328","judith klavans","judith klavans","207695024","32","885","16","68","1799","22","945","3",\N
"9098","chen li","chen li","2307855778","32","283","9","16","264","9","946","4",\N
"9344","yangqiu song","yangqiu song","2099747503","32","159","6","50","418","10","947","7",\N
"996","johannes bjerva","johannes bjerva","1232773682","32","177","7","45","229","7","948","1",\N
"5838","yong jiang","yong jiang","2553217665","31","19","3","17","26","3","949","10",\N
"6260","shashi narayan","shashi narayan","2150651722","31","296","9","45","517","11","950","8",\N
"6434","duyu tang","duyu tang","2145601749","31","1819","12","47","2520","19","951","10",\N
"7013","farah benamara","farah benamara","1935290599","31","272","11","37","636","13","952","1",\N
"7152","andre freitas",\N,\N,"31","76","5",\N,\N,"-1","953","2",\N
"8442","ganesh ramakrishnan","ganesh ramakrishnan","2113956430","31","141","6","50","275","9","954","2",\N
"8569","richard tsai","richard tsai","2132420497","31","128","6","64","552","10","955","0",\N
"8865","joao silva",\N,\N,"31","156","6",\N,\N,"-1","956","0",\N
"9653","daniel cer","daniel cer","2164167138","31","2065","17","40","2441","21","957","1",\N
"33252","qing ma","qing ma","2122872283","31","245","9","72","398","11","958","1",\N
"17227","paola velardi","paola velardi","299152467","31","1022","14","61","2272","20","959","3",\N
"1813","xiang li",\N,\N,"31","152","6",\N,\N,"-1","960","5",\N
"4605","mingxuan wang","mingxuan wang","2140908962","31","126","5","20","254","9","961","8",\N
"4624","yankai lin","yankai lin","2163825132","31","715","8","25","840","9","962","12",\N
"46954","beth hockey","beth hockey","706106615","31","326","11","57","609","13","963","1",\N
"38698","stephen beale","stephen beale","1326303305","31","173","8","32","292","11","964","0",\N
"3961","yi yang",\N,\N,"31","532","8",\N,\N,"-1","965","8",\N
"4075","li dong",\N,\N,"31","853","9",\N,\N,"-1","966","9",\N
"4211","youngbum kim",\N,\N,"31","375","10",\N,\N,"-1","967","6",\N
"51339","eric brill",\N,\N,"31","4222","23",\N,\N,"-1","968","9",\N
"55905","yves schabes",\N,\N,"31","2002","20",\N,\N,"-1","969","7",\N
"24071","mohammed attia","mohammed attia","2107832746","31","368","11","48","432","12","970","0",\N
"24998","sanja vstajner",\N,\N,"31","147","7",\N,\N,"-1","971","1",\N
