authorID,MAGrank,name,PaperCount,CitationCount,PaperCount_field,authorRank,CitationCount_field,hIndex_field,FellowType
"2159933393","12645","Amit Sahai","367","27362","78","384","9502","22","1:2018,"
"2151751248","15863","S.J. Enna","162","504","78","385","2","1",\N
"2422625994","15718","Ning Zhang","120","819","78","386","668","13",\N
"2567820109","13051","Athanasios V. Vasilakos","813","29239","77","387","4640","34",\N
"684420109","13843","Shlomi Dolev","511","7153","77","388","862","13",\N
"2146922335","14703","Jongin Lim","208","2693","77","389","837","14",\N
"2133019953","14454","Qiao Yan Wen","382","6130","77","390","1292","19",\N
"2079121037","15522","David Alan Grier","209","479","77","391","108","6",\N
"2083309416","15008","Al Sakib Khan Pathan","265","1856","77","392","1079","12",\N
"2019658889","15515","Ernest Foo","147","1022","77","393","620","12",\N
"2248632246","14944","Kevin Kwiat","182","2220","77","394","739","16",\N
"2222476460","14190","Atul Prakash","180","4695","77","395","2484","25",\N
"2183723038","14846","Isao Echizen","297","1585","76","396","379","10",\N
"2168981420","15634","Qianhong Wu","131","1034","76","397","524","14",\N
"2095956890","15272","Juan Manuel GonzÃ¡lez Nieto","145","1587","76","398","1076","18",\N
"2063418278","15812","Keita Emura","123","861","76","399","523","12",\N
"2116008403","12684","Zhu Han","1214","30109","76","400","2637","28",\N
"2125988131","13165","Ling Liu","722","17779","76","401","3506","21",\N
"2142731539","14682","Tyler Moore","108","3692","76","402","2555","25",\N
"2145819526","15029","Jason Crampton","148","2193","76","403","1141","19",\N
"2137468653","13600","Haining Wang","288","17044","76","404","2781","24",\N
"2137519435","15331","Liehuang Zhu","205","1539","76","405","620","13",\N
"2157521040","15501","Chun Ta Li","100","1846","76","406","1339","20",\N
"2250428920","15077","Erland Jonsson","108","1852","76","407","1530","20",\N
"197246800","14094","Thomas Ristenpart","133","7021","76","408","5392","29",\N
"124599811","13433","Giuseppe Ateniese","132","10397","76","409","8436","34",\N
"1751383302","15368","Pascal Urien","135","849","76","410","466","11",\N
"617985665","14269","Bernd Blobel","560","1853","76","411","430","11",\N
"2398889897","15533","Yuqing Zhang","114","1136","75","412","873","13",\N
"2347146009","14144","Bryan Ford","155","4691","75","413","1779","20",\N
"2633438792","15263","Virgil D. Gligor","119","1966","75","414","1379","17","12:2011,"
"1899658651","14727","Sara Foresti","172","2758","75","415","1916","23",\N
"2167461560","14416","Mark Ryan","200","4739","75","416","1829","19",\N
"2071141648","14819","Radu Sion","133","2989","75","417","1478","19",\N
"2029230138","12375","H. Vincent Poor","1647","32353","75","418","1476","17",\N
"2143524577","14597","Xiaohui Liang","128","5412","75","419","3626","30",\N
"2152052458","13504","Elaine Shi","205","11932","75","420","9030","38",\N
"2154378910","14955","Milan Petkovic","184","2153","75","421","1108","19",\N
"2150760549","16669","Wayne Madsen","78","24","74","422","22","2",\N
"2150896571","14183","Kevin Curran","494","4327","74","423","1710","13",\N
"2145038849","15573","Heekuck Oh","141","1086","74","424","539","13",\N
"2136932367","14433","Steve Schneider","206","4705","74","425","2121","18",\N
"2148661923","15191","Manik Lal Das","116","1629","74","426","1477","13",\N
"2166430406","14821","Marco Vieira","272","2363","74","427","969","16",\N
"2176732160","14444","Kent E. Seamons","107","3621","74","428","2411","21",\N
"2108521744","13447","Rosario Gennaro","205","10832","74","429","4153","31",\N
"1941687626","15055","Florian Kerschbaum","141","2516","74","430","1397","22",\N
"1259442811","13361","Yevgeniy Dodis","262","11881","74","431","3531","27",\N
"1619513982","15749","Craig Valli","130","532","74","432","311","10",\N
"2021558904","14540","Gregory Neven","162","3562","74","433","1473","20",\N
"206690055","15082","Mohammad Zulkernine","179","2446","74","434","870","16",\N
"2280265749","13909","William H. Sanders","331","6580","74","435","1214","16","1:2003,"
"58417693","15191","Pedro Peris Lopez","110","2565","74","436","1999","22",\N
"43892785","13729","Stefano Paraboschi","170","7282","73","437","4291","26",\N
"533826689","13505","Wade Trappe","302","11527","73","438","2988","24",\N
"2108674178","16210","Kyungho Lee","113","158","73","439","111","5",\N
"2106509025","15370","SangJae Moon","127","1209","73","440","566","10",\N
"2113223833","13782","Marten van Dijk","216","7068","73","441","3200","19",\N
"2113617402","14532","Thomas Engel","322","3295","73","442","855","13",\N
"2178563479","14572","Sjouke Mauw","240","3164","73","443","702","13",\N
"2097817116","15516","Adam J. Lee","114","1295","73","444","1025","16",\N
"2712420404","14623","Jianhua Li","317","2015","73","445","813","15",\N
"2357457453","12776","Dorothy E. Denning","136","11540","73","446","5104","24","1:1995,12:2008,"
"2101990867","15091","Deqing Zou","201","1317","72","447","435","11",\N
"204878165","13833","Anna Lysyanskaya","128","7102","72","448","5288","30",\N
"2109368396","14941","Ali Chehab","300","1673","72","449","719","12",\N
"2130286953","15168","Michael Goldsmith","145","1797","72","450","1063","18",\N
"2106636992","13029","Fred B. Schneider","263","13883","72","451","4352","28","1:1995,"
"2139554617","14903","Xiapu Luo","171","2725","72","452","1447","22",\N
"2299933155","14119","Yuliang Zheng","218","4844","72","453","2103","19",\N
"2189746349","13397","Yan Chen","240","10630","72","454","5717","25",\N
"1686185850","13055","Shai Halevi","270","15697","72","455","3384","26","12:2017,"
"1234366643","14587","Valtteri Niemi","211","2310","72","456","1084","18",\N
"196256123","14818","Jens Grossklags","150","3346","71","457","1168","19",\N
"2158266648","15725","E.Eugene Schultz","87","872","71","458","861","10",\N
"2160067404","12339","Kang G. Shin","881","30271","71","459","2233","23","1:2001,"
"2147094257","14612","Anupam Datta","180","3870","71","460","2027","18",\N
"2164746157","15979","Raja Naeem Akram","102","498","71","461","420","12",\N
"2043833667","14827","Eduardo FernÃ¡ndez Medina","240","2947","71","462","905","14",\N
"2103595166","15176","Marco Casassa Mont","124","1693","71","463","1255","19",\N
"2112283555","13279","Aviel D. Rubin","101","9079","71","464","7690","32",\N
"2287917430","15546","Jordi FornÃ©","129","1072","71","465","494","14",\N
"2306205450","14531","Hua Wang","370","4762","71","466","909","19",\N
"2270213039","15268","Gregorio MartÃ­nez PÃ©rez","175","1783","71","467","1037","16",\N
"2461278901","14138","Francesco Palmieri","414","4825","71","468","795","17",\N
"2493864778","15767","Jin Kwak","117","589","70","469","451","8",\N
"2034542044","15281","Fang Yie Leu","241","809","70","470","285","10",\N
"2101127076","15353","Timothy E. Levin","134","1188","70","471","603","15",\N
"1897045236","14727","Jan JÃ¼rjens","228","3371","70","472","708","16",\N
"1946848699","15739","Hossain Shahriar","135","731","70","473","407","10",\N
"1956847797","15235","Vijay Laxmi","219","1522","70","474","840","14",\N
"1518619805","14431","J. Alex Halderman","85","4641","70","475","4532","30",\N
"2150048447","15181","Matthew Wright","113","2124","70","476","1626","16",\N
"339490103","14069","Stefan Mangard","184","6848","70","477","4180","24",\N
"664117217","14476","Aiko Pras","324","3085","70","478","644","13",\N
"99210842","15548","SÃ©bastien Canard","129","988","69","479","723","16",\N
"1996934220","15616","Frederick T. Sheldon","128","917","69","480","469","13",\N
"1264625665","16151","Vincent Naessens","106","344","69","481","261","9",\N
"2233148740","14362","Gary Wills","528","3285","69","482","417","9",\N
"2225121631","15623","Leandros A. Maglaras","146","1225","69","483","744","13",\N
"2100351943","15711","Young Ho Park","161","520","69","484","232","10",\N
"2066282134","12439","Tim Finin","563","25930","69","485","2412","22","1:2018,"
"2072166876","14230","Genserik Reniers","457","2765","69","486","788","17",\N
"2014892720","15590","William Caelli","106","610","69","487","546","12",\N
"227365023","13969","Claude Castelluccia","164","5715","69","488","2433","26",\N
"2297007749","14987","Matthew Smith","145","2454","69","489","1649","20",\N
"2104023481","14727","Christophe Rosenberger","255","2853","69","490","575","13",\N
"2117936630","14580","Haojin Zhu","162","4921","69","491","2819","23",\N
"2579503014","14832","Eric Jason Brandwine","247","4814","69","492","1119","21",\N
"244637491","14911","Ayman Kayssi","257","1855","68","493","718","12",\N
"2608539362","15916","Weizhi Meng","106","939","68","494","698","16",\N
"2109843016","15349","Jinshu Su","199","1167","68","495","366","11",\N
"2124936434","15421","Carmela Troncoso","106","1638","68","496","1354","19",\N
"2156030898","15763","Antonio MaÃ±a","131","660","68","497","419","12",\N
"1520953178","14831","Markulf Kohlweiss","140","3084","68","498","2139","24",\N
"1964943896","13897","Ryoichi Sasaki","282","2734","68","499","913","12",\N
"1998722161","12114","Jennifer Rexford","382","33261","68","500","7740","35","1:2008,"
"2299332588","14203","Jiankun Hu","451","6630","68","501","1433","22",\N
"2308309318","14581","Sylvain Guilley","298","2691","68","502","674","16",\N
"2172197601","15345","Manoj Singh Gaur","194","1518","68","503","939","14",\N
"2213901692","15528","Pino Caballero Gil","200","604","68","504","162","8",\N
"2102093849","15728","Maryline Laurent","131","888","68","505","689","11",\N
"2080337957","15551","Pascal Lafourcade","173","924","68","506","399","11",\N
"344358645","14960","Riccardo Focardi","167","2552","68","507","985","16",\N
"2101920419","13646","Xuxian Jiang","101","10331","67","508","8929","39",\N
"2068831938","15617","Nhien An Le Khac","174","640","67","509","221","8",\N
"2156348848","13249","Yuguang Fang","550","16199","67","510","3476","30",\N
"2142935726","13055","Tatsuaki Okamoto","276","12204","67","511","2617","22",\N
"2143328931","14435","Michel Abdalla","146","3874","67","512","1902","21",\N
"2150295358","15232","Arturo Ribagorda","112","1934","67","513","1476","15",\N
"2136751487","15269","Zhiqiang Lin","106","2199","67","514","1137","17",\N
"2119260523","14106","Damon McCoy","107","5159","67","515","4596","26",\N
"2119900761","14767","Chris W. Johnson","275","2359","67","516","327","11",\N
"1484491600","13541","Cormac Herley","174","9532","67","517","3657","28",\N
"1912135871","14604","Konrad Rieck","123","4422","67","518","3202","20",\N
"1990729064","15394","Zhenfeng Zhang","118","1425","67","519","953","14",\N
"256079188","15497","Krzysztof Szczypiorski","154","1086","67","520","421","12",\N
"2583112299","13733","Simson L. Garfinkel","139","6150","66","521","4095","28","1:2012,"
"259477981","13282","Benny Pinkas","151","12692","66","522","5755","28",\N
"1271875702","14247","Salil S. Kanhere","291","5967","66","523","1814","13",\N
"1931511623","13614","Alfredo De Santis","208","7981","66","524","1189","19",\N
"1760644356","13853","Stanislaw Jarecki","112","4877","66","525","2942","25",\N
"2158044340","15126","Claudia Diaz","98","2732","66","526","2406","24",\N
"2019523213","15003","Noureddine Boudriga","312","1275","66","527","360","11",\N
"2029742779","15511","Jacques Traore","132","1095","66","528","697","15",\N
"2030167100","13862","Matt Blaze","75","5327","66","529","4547","16",\N
"2127992992","14310","Georg Carle","373","3170","66","530","858","14",\N
"2103203241","15103","Jongsung Kim","161","1726","66","531","256","8",\N
"2105472947","15480","Aniket Kate","109","1485","66","532","1130","19",\N
"2111060561","14966","Tai Myoung Chung","228","1772","66","533","351","9",\N
"2207023792","13779","Bashar Nuseibeh","304","9251","66","534","1142","21",\N
"2167814525","13845","Alex Biryukov","212","5189","66","535","2055","19",\N
"2300615266","14469","Michael Bailey","85","4154","66","536","3672","28",\N
"2271585720","13822","Guy Pujolle","640","6190","65","537","544","13",\N
"177051771","15263","Michael E. Locasto","117","2067","65","538","1205","16",\N
"1983149340","15451","Harold F. Tipton","186","507","65","539","246","5",\N
"1973983982","14255","Evangelos P. Markatos","188","4567","65","540","1432","21",\N
"2224576724","15560","Jae Cheol Ryou","137","618","65","541","304","7",\N
"2202315035","13989","Antonio Puliafito","418","5859","65","542","1253","18",\N
"2102726817","14738","Lucas Davi","80","3610","65","543","3333","23",\N
"2125576317","15296","Carsten Maple","231","1120","65","544","274","9",\N
"2103588732","15368","Anoop Singhal","102","1790","65","545","1160","15",\N
"234653941","13311","Edward W. Felten","141","9621","65","546","5459","35","1:2007,"
"558499169","15589","Chan Yeob Yeun","124","992","65","547","682","13",\N
"92711084","15757","Aron Laszka","118","882","65","548","687","15",\N
"448956708","14983","Ghassan O. Karame","95","2156","64","549","1941","20",\N
"715896484","15102","Olivier Festor","216","1621","64","550","673","16",\N
"719828399","10957","Scott Shenker","448","92831","64","551","13719","38","1:2003,"
"2498950212","14359","Michael S. Brown","276","6272","64","552","1251","22",\N
"2476341977","16288","Dirk Fox","84","186","64","553","165","5",\N
"2132624284","14050","R. C. Sekar","113","5799","64","554","4469","29",\N
"2237110490","12841","J. D. Tygar","129","16481","64","555","7693","37",\N
"2250947825","13961","Christian Cachin","182","6156","64","556","2281","23","1:2019,"
"2253012118","14357","Tsutomu Matsumoto","164","2858","64","557","1405","11",\N
"2136049035","15161","Olivier Pereira","122","1891","64","558","1161","18",\N
"2146164808","15462","Cas Cremers","103","2002","64","559","1348","20",\N
"2296566421","14960","Claudia Eckert","192","2438","64","560","612","15",\N
"2063454567","15755","Jason R. C. Nurse","136","848","64","561","570","14",\N
"2093800181","15002","Chunming Rong","220","2147","64","562","1067","15",\N
"2024597755","14678","Sotiris Ioannidis","140","3154","64","563","1732","21",\N
"1976116216","15219","Mark Tehranipoor","213","1549","64","564","576","12","1:2021,"
"1885343333","15763","Stefan Rass","144","624","64","565","359","10",\N
"2006045249","14902","Nir Kshetri","241","3273","64","566","922","12",\N
"1177580883","15790","Hal Berghel","107","728","64","567","360","11","1:1998,"
"2187123710","14921","Angela Greiling Keane","451","43","64","568","3","1",\N
"2199883685","15553","Shengli Liu","127","1371","63","569","813","13",\N
"2142474530","15008","Jingsha He","217","1211","63","570","247","8",\N
"2132485330","15555","Qiang Tang","100","1652","63","571","1132","19",\N
"2118625592","13601","Robert W. Lord","807","14595","63","572","1718","22",\N
"2126798037","14536","Prateek Saxena","101","4618","63","573","4102","29",\N
"2237402376","14659","Neeraj Suri","298","2590","63","574","482","13",\N
"102302551","15403","Paulo Shakarian","196","1025","63","575","342","10",\N
"1080042580","15781","Francesco Mercaldo","123","963","63","576","718","18",\N
"1259834033","15784","Daniel Slamanig","133","801","63","577","489","12",\N
"2003822304","15905","Rasool Jalili","112","677","63","578","381","11",\N
"1964157604","13480","Mark A. Malamud","836","15740","63","579","1879","23",\N
"1510273344","14631","Marek R. Ogiela","363","2901","63","580","297","7",\N
"2300133930","15910","Hiroaki Kikuchi","135","330","63","581","136","6",\N
"2093524222","14111","Swarup Bhunia","386","5882","63","582","1453","15",\N
"2029879404","14520","Andrei Gurtov","235","4153","63","583","1118","17",\N
"695236708","14925","Luca ViganÃ²","189","2753","63","584","779","10",\N
"2696776555","14496","Ting Yu","134","4128","63","585","2216","21",\N
"2101537662","15347","Keith M. Martin","137","1435","62","586","475","9",\N
"2098263412","15203","Joon S. Park","90","1684","62","587","1245","15",\N
"2013328880","13646","Royce A. Levien","806","12531","62","588","1334","22",\N
"2126813412","15260","Jinn Ke Jan","90","1632","62","589","1155","16",\N
"2103933107","14178","Robert B. Voas","306","6451","62","590","1039","16",\N
"2201755339","11364","Adi Shamir","290","54311","62","591","34914","31","1:2020,"
"2142430456","15116","Kanta Matsuura","133","1556","62","592","919","12",\N
"2162745679","14394","Saurabh Bagchi","271","4635","62","593","653","13",\N
"2163012140","14736","Michael K. Brown","274","3161","62","594","1154","19",\N
"2306621260","13469","Azzedine Boukerche","909","12193","62","595","1245","15",\N
"2248595014","14211","Matthew Green","106","5627","62","596","4499","24",\N
"198647274","14824","Michalis Polychronakis","114","2822","62","597","1717","21",\N
"1955534032","14720","Rainer BÃ¶hme","164","3274","62","598","1406","17",\N
"2509661524","15547","Ryan K. L. Ko","102","1486","62","599","812","10",\N
"2606646097","15364","Dan Jerker B. Svantesson","234","535","62","600","327","8",\N
"2646065768","13716","Cong Wang","156","11816","62","601","5173","20",\N
"91793043","14479","Hannes Federrath","274","1974","62","602","1327","15",\N
"2948819538","15122","Julien Bringer","153","2108","62","603","1228","20",\N
"341169053","13561","George C. Polyzos","279","6469","61","604","431","12",\N
"1719477802","14471","Alexander Pretschner","222","4635","61","605","950","18",\N
"1821912326","15195","Sujeet Shenoi","149","1269","61","606","641","12",\N
"103678462","15010","Barbara Carminati","139","2457","61","607","1190","17",\N
"1999297885","14785","Massimo Villari","239","2838","61","608","1519","20",\N
"216851153","14985","Gildas Avoine","76","2267","61","609","1852","23",\N
"2029038940","13666","Mauro Barni","376","8732","61","610","1383","17",\N
"2097757151","14663","Roger Clarke","193","3099","61","611","1929","18",\N
"2123160027","15952","VÃ¡clav MatyÃ¡Å¡","123","219","61","612","153","6",\N
"2251197281","13576","Jennifer Seberry","472","4709","61","613","791","14",\N
"2234331943","15068","Richard Clayton","111","1794","61","614","1136","16",\N
"2149096043","16057","Christopher Millard","87","457","61","615","325","10",\N
"2307181467","15321","Kam Pui Chow","154","1253","61","616","558","12",\N
"2303677599","15198","Raheem Beyah","158","2108","61","617","873","16",\N
"2293999425","14862","Khaled Salah","280","2360","61","618","1036","12",\N
"2320397675","16753","Sandy Nichol","73","6","61","619","6","1",\N
"241629895","12873","Geoffrey M. Voelker","194","15404","61","620","6170","35","1:2017,"
"2571394928","14008","Makoto Tatebayashi","241","4005","61","621","1441","23",\N
"2532477394","14274","Dbcde","883","45","60","622","2","1",\N
"492607290","15216","VÃ©ronique Cortier","128","2389","60","623","941","16",\N
"855547412","12599","Srinivas Devadas","493","22782","60","624","3781","20",\N
"281876851","16158","Pavol Zavarsky","95","344","60","625","261","9",\N
"2304869110","15638","Miguel Soriano","121","865","60","626","420","11",\N
"2010281829","14418","Catherine Meadows","135","4211","60","627","1815","22",\N
"2043852209","13121","David Kotz","324","13272","60","628","1994","21","1:2020,"
"2049865666","14341","Pierre Alain Fouque","243","3932","60","629","1666","19",\N
"2035273997","13149","Schahram Dustdar","797","19336","60","630","2427","17",\N
"2004245999","15083","Mohamed Ali Kaafar","174","2194","60","631","1086","17",\N
"1915316783","15925","Raylin Tso","125","581","60","632","404","11",\N
"159144305","12792","Klara Nahrstedt","697","19582","60","633","1099","17","1:2012,"
"1970020411","14885","Paul De Hert","279","1144","60","634","623","14",\N
"1819774294","13956","CÃ©dric Fournet","181","8372","60","635","2791","29",\N
"2166937106","15493","Haider Abbas","142","1405","60","636","747","15",\N
"2155983610","14154","Latifur Khan","422","5785","60","637","1067","15",\N
"2162010601","10983","Anil K. Jain","952","135328","60","638","11013","35","1:2003,"
"2104333401","15264","Li Xu","203","1449","60","639","512","11",\N
"2106295919","13976","David Hutchison","354","4555","60","640","1398","17",\N
"2114151514","14706","Neeli R. Prasad","294","2544","60","641","1014","16",\N
"2124125583","15417","Kun Sun","98","1755","60","642","1241","16",\N
"2117254671","14784","Sakir Sezer","239","2852","60","643","1285","15",\N
"1997281819","14000","Gregory Levitin","300","7757","59","644","721","16",\N
"2079701975","15193","Eoghan Casey","70","1397","59","645","1028","15",\N
"2064532066","13815","Avishai Wool","174","5236","59","646","2585","24",\N
"207670028","14526","Yves Deswarte","104","2841","59","647","2121","21",\N
"2160427440","15275","Ashutosh Saxena","119","1782","59","648","1235","16",\N
"2141746463","13895","Andrew C. Myers","159","8726","59","649","4610","25","1:2013,"
"2141927464","13910","Sungyoung Lee","637","6948","59","650","926","13",\N
"2165297626","15281","Massimiliano Rak","155","1627","59","651","521","13",\N
"2222295587","15817","Junghyun Nam","90","919","59","652","637","15",\N
"670242518","15067","Issa Traore","163","2183","59","653","761","13",\N
"688402840","12720","Victor C. M. Leung","1502","25364","59","654","1641","18",\N
"39710305","14990","Kjell Hausken","255","2584","59","655","898","18",\N
"2569654017","13465","Allan F. Williams","262","10178","59","656","2686","29",\N
"245064090","16102","George V. Neville Neil","117","310","59","657","59","3",\N
"2462697601","14347","Changhoon Lee","490","3407","59","658","267","8",\N
"2441321573","16005","Jia Yu","93","757","59","659","530","11",\N
"2419809787","15789","Fuchun Guo","126","807","59","660","476","11",\N
"435316776","15668","Vladimir A. Oleshchuk","109","996","58","661","563","12",\N
"45213114","15618","Stelvio Cimato","117","1091","58","662","477","12",\N
"304124334","13963","Emil Lupu","213","5864","58","663","2603","15",\N
"2954918469","14307","Jean Pierre Hubaux","194","3995","58","664","1028","19","1:2010,"
"2187435788","15298","Christian Damsgaard Jensen","113","1551","58","665","1144","15","1:2011,"
"2166435812","12592","Ben Y. Zhao","226","19640","58","666","5746","29","1:2021,"
"1847614648","15787","Juan E. Tapiador","103","1234","58","667","845","15",\N
"1883301659","14838","Matthias Hollick","275","2275","58","668","853","12",\N
"1643248573","14047","Omer F. Rana","515","5907","58","669","774","13",\N
"1972629304","15118","Bogdan Carbunar","112","2048","58","670","1119","17",\N
"2107560931","15565","Micki Krause","167","448","58","671","201","4",\N
"2120139796","16738","Bruce Potter","61","136","58","672","130","5",\N
"2123470876","15835","Nai Wei Lo","92","947","58","673","719","15",\N
"2132451723","13656","Prasant Mohapatra","448","10470","58","674","1540","17",\N
"2150698662","14674","Debdeep Mukhopadhyay","342","2477","58","675","450","13",\N
"2137723011","15856","Mingwu Zhang","96","628","58","676","437","10",\N
"2135529837","15470","Taesoo Kim","101","1953","58","677","1525","24",\N
"2157523914","15162","Joonsang Baek","103","2258","58","678","1721","18",\N
"2159870315","13778","Wenliang Du","120","9719","58","679","4716","26",\N
"2091609382","15264","Jim Alves Foss","129","1278","58","680","660","13",\N
"2053036353","15486","Vanessa Teague","109","1141","58","681","450","12",\N
"2255353675","14577","Luigi V. Mancini","132","3906","58","682","2150","21",\N
"285140879","15713","Ahmed Serhrouchni","139","676","58","683","471","12",\N
"94239068","15354","Simone Fischer HÃ¼bner","179","1117","57","684","685","11",\N
"25558416","15408","Olivier Markowitch","133","1460","57","685","867","15",\N
"2333906629","16804","Barbara Gengler","65","42","57","686","39","3",\N
"2597956989","15843","Tsu Yang Wu","110","949","57","687","599","15",\N
"2004097371","14631","BenoÃ®t Libert","131","4642","57","688","2201","24",\N
"148584932","16000","Bertram Poettering","81","563","57","689","500","11",\N
"1993035910","14478","Cliff C. Zou","97","4063","57","690","3234","21",\N
"2309816735","15706","Florian Skopik","123","968","57","691","435","10",\N
"2214002380","14492","Heng Yin","87","4645","57","692","3848","21",\N
"2200657679","14993","Thomas Eisenbarth","136","2617","57","693","1158","16",\N
"2201039448","13224","Sharad Mehrotra","316","13687","57","694","1326","17",\N
"2043902534","15655","Junji Shikata","124","524","57","695","262","8",\N
"2017443709","15437","Jean Marc Seigneur","122","1203","57","696","971","13",\N
"2096738332","15865","Swee Huay Heng","92","841","57","697","370","10",\N
"2074518692","14373","Orr Dunkelman","208","3593","57","698","929","15",\N
"2132172312","13695","Gerhard P. Hancke","349","10331","57","699","4187","22",\N
"2105361934","15549","Xiaolei Dong","122","1576","57","700","1363","17",\N
"2120372136","13797","Makoto Takizawa","861","5612","57","701","471","12",\N
"2120414770","15354","Jun Shao","97","2074","57","702","1173","18",\N
"2121075939","13364","Tharam S. Dillon","897","10577","57","703","678","12",\N
"2128113769","15105","Shiuh Pyng Shieh","122","1655","57","704","1147","16",\N
"2146188118","13233","Jonathan M. Smith","239","10185","57","705","2584","18",\N
"2147022533","12700","Yih Chun Hu","128","13185","57","706","4188","20",\N
"2161497311","14555","Susanne Wetzel","96","2269","57","707","1973","18",\N
"2164334342","14184","Salim Hariri","290","5342","57","708","672","14",\N
"2141131632","13251","Jason Hong","257","14764","57","709","3493","24",\N
"2278306213","15752","Seoksoo Kim","167","224","56","710","105","6",\N
"2256822898","12939","Yan Zhang","1185","22970","56","711","2400","25",\N
"2251178235","15653","Jiwu Jing","128","766","56","712","434","11",\N
"1986518007","15869","Anja Lehmann","90","931","56","713","577","15",\N
"1989971622","15408","Zbigniew Kotulski","174","922","56","714","329","9",\N
"1972637390","15828","Alexander Kott","107","743","56","715","356","10",\N
"1838332414","15091","Gianluca Stringhini","132","2369","56","716","1554","17",\N
"1597245322","16750","Helmut Reimer","70","23","56","717","4","1",\N
"1646480596","14137","Kaoru Kurosawa","215","3906","56","718","930","16",\N
"2005115202","13873","Rajiv Ranjan","303","10852","56","719","1267","19",\N
"1023361224","12102","Moni Naor","339","32515","56","720","8188","29","1:2020,"
"2126663513","14786","Apu Kapadia","105","3318","56","721","2502","23",\N
"2116047634","15619","Cristina Alcaraz","84","1467","56","722","1208","19",\N
"2121202801","14244","Chin Laung Lei","193","3832","56","723","1056","13",\N
"2123987805","14870","Zhenhai Huang","195","1149","56","724","449","13",\N
"2194883601","15539","Junbeom Hur","111","1518","56","725","1271","13",\N
"2063144616","14610","Eui Nam Huh","352","2776","56","726","985","13",\N
"2075529134","16098","Udaya Tupakula","82","694","56","727","561","12",\N
"2014522971","13479","Edward K. Y. Jung","955","15826","56","728","1541","21",\N
"2101866374","14430","P. C. van Oorschot","70","4796","56","729","4142","30","1:2016,"
"2097903094","15756","Chien Lung Hsu","76","1075","56","730","798","16",\N
"705466761","15880","Reijo Savola","98","663","56","731","487","13",\N
"296576950","13580","Leonard Barolli","1134","7457","56","732","272","10",\N
"28556126","13378","Hussein T. Mouftah","944","10763","56","733","1052","16",\N
"287648491","15545","Yang Yi xian","190","317","56","734","79","6",\N
"240693454","15058","Dogan Kesdogan","128","1666","56","735","1279","19",\N
"2345075623","13032","Ajith Abraham","1106","22344","56","736","903","15",\N
"2379141734","16740","Zhang Jian zhong","72","27","55","737","23","3",\N
"2389047378","13986","Phillip Porras","94","7071","55","738","5268","32",\N
"2429987658","15109","Raul Sanchez Reillo","134","1537","55","739","252","8",\N
"2462088444","13063","Dusit Niyato","752","22035","55","740","822","13",\N
"669060945","14918","Bogdan Warinschi","129","2760","55","741","1070","17",\N
"328830761","15865","Constantinos Patsakis","101","1066","55","742","655","11",\N
"2023685608","12427","David Chaum","114","18766","55","743","13338","26",\N
"2063507398","14657","Marco Pistoia","248","3307","55","744","763","17",\N
"2158164495","14054","Han Chieh Chao","516","5784","55","745","937","12",\N
"2145586806","13938","Laurence T. Yang","643","7500","55","746","808","14",\N
"2147971899","15662","Paolo Mori","127","1000","55","747","595","15",\N
"2150313045","15322","Anna Sperotto","103","1683","55","748","542","13",\N
"2166445079","16007","Ruhul Amin","78","1365","55","749","1242","18",\N
"1975232918","15677","Sean Peisert","110","829","55","750","549","12",\N
"1985788981","15427","Aikaterini Mitrokotsa","120","1602","55","751","1156","16",\N
"1879334623","14624","Mats NÃ¤slund","169","3365","55","752","1475","18",\N
"2123399684","14797","Steven J. Murdoch","87","2651","55","753","2046","20",\N
"2113293681","14355","Shujun Li","174","4981","55","754","1661","16",\N
"2104742879","15379","Hongxia Jin","161","1688","55","755","558","14",\N
"2673162943","15883","Bo Yang","91","572","55","756","378","10",\N
"2780829145","15638","Guilin Wang","92","1378","55","757","793","16",\N
"2786678745","16698","Nick Smith","78","20","54","758","11","2",\N
"494248588","14240","Yves Le Traon","301","6718","54","759","2075","15",\N
"2106936154","14991","Rodrigo Roman","93","3267","54","760","2866","17",\N
"2111286071","15382","Ben Vogel","294","4","54","761","0","0",\N
"2131489612","15974","Carsten Rudolph","92","626","54","762","452","12",\N
"2111331720","16165","Romain Laborde","85","424","54","763","330","9",\N
"2114873116","15711","Matteo Maffei","108","1417","54","764","1005","19",\N
"2071645624","16147","Bong Nam Noh","84","337","54","765","214","8",\N
"2022147112","15436","Ramlan Mahmod","191","817","54","766","204","8",\N
"2059436065","13551","Mario Piattini","904","10119","54","767","437","13",\N
"2100566991","15687","Michael R. Grimaila","115","944","54","768","459","11",\N
"2101132194","15803","Souhwan Jung","115","536","54","769","235","8",\N
"2080016176","15280","Christian Rossow","69","1976","54","770","1755","23",\N
"228605045","16018","Hamid Jahankhani","134","274","54","771","153","6",\N
"1449758934","14881","Mudhakar Srivatsa","218","2701","54","772","1314","15",\N
"2146325304","14515","Barry C. Watson","414","4392","54","773","583","12",\N
"2141374212","12466","Jay S. Walker","701","65175","54","774","7567","40",\N
"2150739198","14538","Sukumar Nandi","371","2901","54","775","395","11",\N
"2152482024","15272","Andrew Clark","124","1493","54","776","596","14",\N
"2133545523","13848","Dipankar Dasgupta","199","9499","54","777","898","11",\N
"2133707332","13997","Xiuzhen Cheng","341","8402","54","778","1063","16",\N
"2135122466","16217","Haya Shulman","74","509","54","779","475","13",\N
