authorID,MAGrank,name,PaperCount,CitationCount,PaperCount_field,authorRank,CitationCount_field,hIndex_field,FellowType
"2232753573","15095","Wenjie Zhang","187","2950","53","376","1331","20",\N
"2099548521","14611","Christopher L. Amling","318","3490","53","377","1195","21",\N
"2123081123","14257","Maria E. Orlowska","214","4493","53","378","1762","19",\N
"2122365371","13110","Ming Syan Chen","482","13938","53","379","4981","25","1:2006,"
"2108677686","15207","Jiaheng Lu","109","2188","53","380","1342","16",\N
"1994200327","13484","SÃ¶ren Auer","359","11382","53","381","1593","18",\N
"2096749051","14281","Kevin Chen Chuan Chang","146","5908","53","382","2815","26",\N
"2097866148","13522","Mike P. Papazoglou","321","13407","53","383","3556","15",\N
"2191420219","17098","Fernando Valencia Jose","53","0","53","384","0","0",\N
"2195687140","17098","Valencia vargas Daniel felipe","53","0","53","385","0","0",\N
"2132997023","13719","Wei Tek Tsai","395","7112","53","386","1316","22",\N
"2146083031","14438","Marshall L. Jacobs","218","4842","52","387","1764","26",\N
"2148457208","15608","Seog Park","154","727","52","388","437","7",\N
"1973119209","14160","Jan Chomicki","149","6122","52","389","4098","27",\N
"2261167843","13249","V. S. Subrahmanian","462","13514","52","390","3746","24",\N
"2169034151","12659","Mark A. Musen","550","22931","52","391","2433","20",\N
"2003419062","14318","Philip Bohannon","91","4963","52","392","4147","29",\N
"2480551039","14300","Kulvir S. Bhogal","393","5048","52","393","706","15",\N
"236860028","12646","Deborah L. McGuinness","335","24615","52","394","2346","14",\N
"2604265191","15234","Ying Zhang","159","2217","52","395","1552","22",\N
"497422635","14273","Reda Alhajj","516","4070","52","396","396","11",\N
"73062666","14909","Esteban ZimÃ¡nyi","223","2118","52","397","658","14",\N
"31261168","14036","Yannis Theodoridis","221","6925","52","398","2669","19",\N
"329670953","14930","Ruben Verborgh","235","1589","51","399","668","11",\N
"2032041029","14832","Klaus R. Dittrich","106","2818","51","400","1011","17",\N
"1963506564","14111","Hans Arno Jacobsen","330","6022","51","401","2229","18",\N
"1862760335","13560","Bijan Parsia","240","12188","51","402","2589","21",\N
"1916729783","14436","Andrew Pavlo","68","3381","51","403","2929","24",\N
"1263411180","15911","Boris Glavic","93","691","51","404","530","12",\N
"2144108974","15201","Chengfei Liu","204","1797","51","405","644","15",\N
"2150497105","15166","Matthias Renz","140","1896","51","406","937","13",\N
"2109621001","12953","Raymond T. Ng","331","18013","51","407","4704","26",\N
"2115920827","14952","Richard J. Stevens","149","3649","51","408","1217","19",\N
"2217777545","13998","George Kollios","118","6544","51","409","2793","24",\N
"220773886","13247","Ewa Deelman","328","16695","51","410","2997","22",\N
"2311095125","14435","Giansalvatore Mecca","118","3405","51","411","1501","22",\N
"2687370976","14450","Cong Yu","112","5007","51","412","3398","28",\N
"238786035","14197","Vagelis Hristidis","142","5056","50","413","3900","20",\N
"2421291724","14396","Min Wang","142","3670","50","414","1778","20",\N
"37938808","13852","Barbara Pernici","340","7166","50","415","2610","21",\N
"718373947","14194","Beth Plale","389","4062","50","416","1745","16",\N
"29980631","15813","Julia Stoyanovich","98","979","50","417","463","12",\N
"289525440","15180","Alejandro A. Vaisman","116","2145","50","418","1131","17",\N
"2303459526","14467","Manolis Koubarakis","208","3980","50","419","1132","18",\N
"2296668023","15312","Luc Bouganim","110","1288","50","420","978","15",\N
"2302554261","14377","Gerome Miklau","104","4560","50","421","1621","18",\N
"2157277864","14446","Shuigeng Zhou","385","4971","50","422","855","15",\N
"2097236972","14159","Gerald Francis McBrearty","282","6010","50","423","1114","19",\N
"116990960","15366","Philippe Pucheral","113","1239","50","424","816","14",\N
"2115674233","15209","Susan D. Urban","132","1420","50","425","666","16",\N
"2121075939","13364","Tharam S. Dillon","897","10577","50","426","589","14",\N
"2107636426","13340","Sean M. OBrien","274","17428","49","427","3979","34",\N
"2113836986","16054","Subhash Bhalla","111","401","49","428","190","7",\N
"2013328880","13646","Royce A. Levien","806","12531","49","429","602","15",\N
"2077695977","15086","Aditya Parameswaran","132","2336","49","430","1423","21",\N
"2308794080","14631","Philippe CudrÃ© Mauroux","198","3829","49","431","1571","18",\N
"2130571926","15332","Sebastian Michel","139","2046","49","432","821","13",\N
"2149801571","15353","Jens Dittrich","69","2019","49","433","1770","16",\N
"2134320015","15057","Avery Fong","146","3233","49","434","1572","22",\N
"123309386","13871","Kotagiri Ramamohanarao","432","7879","49","435","1223","19",\N
"1971151415","14054","Leonid Libkin","298","6954","49","436","1615","17","1:2012,"
"1989847040","13803","Jayavel Shanmugasundaram","122","7279","49","437","5929","24",\N
"2171577936","15161","Claudia Bauzer Medeiros","202","1551","49","438","445","12",\N
"2184030769","15558","Danilo Montesi","149","1086","49","439","462","10",\N
"2273586582","14898","John Epson","318","2","49","440","0","0",\N
"679539391","13874","Nesime Tatbul","106","6017","49","441","5441","22",\N
"43892785","13729","Stefano Paraboschi","170","7282","49","442","3239","26",\N
"2414564264","15644","Giovanna Guerrini","116","1027","49","443","578","14",\N
"2411589113","14506","Paul Watson","223","2658","48","444","804","15",\N
"2582292099","14325","Chen Shaojie","828","86","48","445","3","1",\N
"2617950832","15067","Juan R. Loaiza","103","2714","48","446","1601","24",\N
"40538232","15665","Olivier Teste","153","814","48","447","366","13",\N
"306802008","14461","Yannis Kotidis","116","3717","48","448","2543","24",\N
"612013498","14505","Ulf Leser","240","4599","48","449","1851","19",\N
"90690466","15034","Yannis Velegrakis","112","1868","48","450","1394","17",\N
"91862343","14088","Georg Lausen","152","6301","48","451","1656","17",\N
"2245676595","14504","Yanlei Diao","79","4203","48","452","3486","24",\N
"2329139200","16023","Robert Wrembel","89","772","48","453","588","12",\N
"2122508644","14666","Shawn Bowers","120","3269","48","454","1507","23",\N
"2118625592","13601","Robert W. Lord","807","14595","48","455","656","15",\N
"2124867042","13842","Kiyohide Fushimi","562","9322","48","456","306","10",\N
"2077338896","15099","Jens Teubner","86","2537","48","457","1716","18",\N
"2044619081","15121","Mohand Said Hacid","206","1535","48","458","699","10",\N
"2175253844","13993","Wang Chiew Tan","118","6235","48","459","3023","26","1:2015,"
"2182302550","14840","Hakan Hacigumus","62","2938","48","460","2835","19",\N
"2133793219","14688","Chee Yong Chan","79","3808","48","461","2809","23",\N
"2146069521","14448","Markus Schneider","169","4524","48","462","2613","16",\N
"2146440154","14247","Sanghyun Park","432","3710","48","463","1342","15",\N
"2147343253","13047","Daniel A. Keim","488","19849","48","464","3678","22",\N
"2148989113","15427","Alberto AbellÃ³","118","1751","48","465","1085","16",\N
"2131088066","15496","Shan Wang","119","920","48","466","479","10",\N
"103756503","15894","Tadeusz Morzy","92","787","48","467","464","11",\N
"152493642","13614","Victor Vianu","168","8837","48","468","5334","24","1:2006,"
"1964963541","14856","Betty Salzberg","68","2157","48","469","1460","19",\N
"1646729832","15535","Andreas Heuer","168","563","48","470","222","8",\N
"1740996049","13944","Quan Z. Sheng","403","7133","48","471","944","12",\N
"2830817167","16156","Sun Haotian","94","161","48","472","78","5",\N
"2876906420","14671","William A. Gray","223","3887","47","473","307","10",\N
"281056960","15170","Chris Jermaine","113","2403","47","474","1359","21",\N
"332400322","14148","Murat Kantarcioglu","317","6424","47","475","2914","21",\N
"309598184","14494","Tiziana Catarci","288","3238","47","476","1084","13",\N
"2487869991","14866","Peter Z. Revesz","163","2825","47","477","550","12",\N
"1987243785","15254","Christoph Quix","123","1517","47","478","837","12",\N
"2104064298","14142","Jianwen Su","181","5525","47","479","1058","21",\N
"2105637293","14238","Qiming Chen","92","5338","47","480","2311","18",\N
"2288886406","13826","Arvind Arasu","68","7360","47","481","6021","23",\N
"2284486907","15821","Dimitri Theodoratos","88","1107","47","482","833","15",\N
"2152993714","14451","Bongki Moon","99","4572","47","483","3060","21",\N
"2152372685","16033","Mengchi Liu","96","605","47","484","298","9",\N
"2043833667","14827","Eduardo FernÃ¡ndez Medina","240","2947","47","485","455","13",\N
"2066993066","15579","Orlando Belo","210","359","47","486","98","6",\N
"2011913051","15984","Fadila Bentayeb","121","478","47","487","292","12",\N
"2023575604","14672","Ralf Schenkel","204","3203","47","488","1744","19",\N
"2167150226","15250","Kam Yiu Lam","165","1463","47","489","587","14",\N
"2168131383","13870","Wesley W. Chu","192","4611","46","490","1567","21",\N
"2182667553","13085","Stefan Decker","340","13538","46","491","2209","22",\N
"222128907","14615","Axel Cyrille Ngonga Ngomo","261","3707","46","492","926","16",\N
"2159374572","14826","Martin Theobald","154","2945","46","493","1485","17",\N
"2105061512","15676","Badrish Chandramouli","84","1449","46","494","1078","18",\N
"2126521602","14039","Dik Lun Lee","226","6729","46","495","1748","20",\N
"2106913481","13461","Enrico Motta","411","10521","46","496","1249","20",\N
"2116772828","14060","Heng Tao Shen","359","10067","46","497","1781","16","1:2020,"
"2099467565","15735","Masazumi Matsubara","131","502","46","498","146","6",\N
"2248585431","14874","Zhiyong Feng","328","1252","46","499","103","6",\N
"2249402561","13949","Paul Groth","197","7422","46","500","938","17",\N
"1978788732","14949","Erik Mannens","246","1404","46","501","553","11",\N
"1707762433","13943","Manfred Hauswirth","250","7213","46","502","1355","17",\N
"2088322708","14778","James R. Kraemer","291","4874","46","503","1106","19",\N
"2010554420","14945","Themis Palpanas","178","3124","46","504","872","15",\N
"2076066329","16006","Daniel Deutch","91","716","46","505","385","11",\N
"797615088","14286","Peter Scheuermann","182","4676","46","506","1854","11",\N
"2819244502","15191","Liu Linhui","313","188","46","507","30","3",\N
"2882410328","15211","Doo Kwon Baik","230","797","46","508","153","7",\N
"2524192981","15098","Robert R. Friedlander","233","3727","46","509","1091","19",\N
"2567791315","14099","A. Hamilton Ii Rick","488","6908","46","510","563","15",\N
"2577532498","16329","Darl Kuhn","108","45","45","511","35","4",\N
"2437851966","14386","David Bruce Kumhyr","241","4927","45","512","742","16",\N
"2429019183","15673","Frank Brunswig","112","1526","45","513","736","16",\N
"269509060","14921","Djamal Benslimane","250","2084","45","514","388","10",\N
"2699116090","15434","Kian Lee Tan","109","1483","45","515","635","15",\N
"58344957","15580","Yannis Papakonstantinou","78","1029","45","516","752","15",\N
"599151389","14342","Val Tannen","128","4516","45","517","1708","21","1:2013,"
"2073648588","14187","Ashwin Machanavajjhala","128","6943","45","518","3303","17",\N
"2020717950","12020","Amos Marc Bairoch","235","56316","45","519","12114","30",\N
"209651163","15689","Justin J. Levandoski","64","1716","45","520","1459","19",\N
"2006920297","14498","Michael Gertz","209","4270","45","521","902","15",\N
"2014522971","13479","Edward K. Y. Jung","955","15826","45","522","572","13",\N
"2243006145","14823","Johann Christoph Freytag","106","2244","45","523","1791","15",\N
"2246237345","14938","Georgia Koutrika","115","2817","45","524","1094","16",\N
"2157457850","14612","Sang Won Lee","158","3146","45","525","1178","12",\N
"2203190902","15222","Curt L. Cotner","65","1401","45","526","758","15",\N
"2123991549","13785","Tzung Pei Hong","666","7748","45","527","360","9",\N
"2116124413","13654","Won Kim","58","5805","45","528","4722","26","1:1995,"
"2109843474","13750","John A. Miller","225","9436","45","529","2238","18",\N
"2122552307","14448","Shazia Sadiq","232","5388","45","530","1262","16",\N
"1979122221","13880","Richard McClatchey","219","10461","45","531","325","10",\N
"1254989700","15376","Paolo Papotti","114","1675","45","532","1365","20",\N
"1964157604","13480","Mark A. Malamud","836","15740","45","533","801","16",\N
"1905000215","14393","Werner Nutt","157","3512","45","534","565","13",\N
"2150242581","14840","Marc H. Scholl","131","3083","45","535","1361","17",\N
"2130302844","14960","Ling Feng","183","2188","45","536","520","12",\N
"2153455357","15629","Dirk Habich","163","650","45","537","252","8",\N
"2135736959","16008","James A. Martin","80","673","45","538","338","11",\N
"2825982702","15354","Lee Chung I","279","75","45","539","15","2",\N
"2818948542","14354","Xiao Jing","700","432","45","540","35","2",\N
"2853175934","15064","Yao Wei","266","514","45","541","128","6",\N
"27377996","12424","Henning Hermjakob","321","48812","44","542","14009","25",\N
"2865811761","15029","Kim Jae Hyeong","277","399","44","543","99","4",\N
"57748734","15547","Zohra Bellahsene","131","1518","44","544","593","13",\N
"790587482","15669","Suzanne M. Embury","85","1033","44","545","668","15",\N
"254676824","14610","Stefano Spaccapietra","142","3602","44","546","1447","13",\N
"2618045780","14927","Lukasz Golab","132","2987","44","547","2218","20",\N
"2607702498","15418","Nan Tang","97","1892","44","548","1160","16",\N
"2627106941","15500","Van Wylen Library","262","0","44","549","0","0",\N
"2133606375","14466","Nicolas Bruno","74","4258","44","550","3432","24",\N
"2155740526","14925","Altigran S. da Silva","126","2610","44","551","1268","15",\N
"2146335907","12630","Charu C. Aggarwal","592","31325","44","552","3950","25","1:2013,"
"2131290459","14716","Hongjun Lu","80","3790","44","553","2640","24",\N
"2200653933","14987","Baihua Zheng","148","2909","44","554","1039","17",\N
"2160770667","15249","Xiaoyong Du","204","1345","44","555","248","11",\N
"2034912444","11696","Rajeev Motwani","270","60080","44","556","8253","33","1:2007,"
"2095612124","13851","Kun Lung Wu","229","7570","44","557","1854","19",\N
"2096385511","14711","Henrique Madeira","188","3083","44","558","651","15",\N
"2098147036","15824","Zhifeng Bao","96","1068","44","559","608","11",\N
"2224084525","15923","Douglas P. Brown","66","1182","44","560","907","17",\N
"1980638931","14920","Berthold Reinwald","86","2707","44","561","2168","23",\N
"169157075","14923","Lois Delcambre","202","1763","44","562","357","12",\N
"172506059","14044","Ralf Hartmut GÃ¼ting","153","5682","44","563","4044","23",\N
"1787861840","14466","Anastassia Ailamaki","80","3310","44","564","2167","22",\N
"1971906594","15151","Muralidhar Krishnaprasad","82","3955","44","565","2472","29",\N
"136902199","15031","Philippe Armangau","103","3065","44","566","1343","15",\N
"156875573","13664","Sunita Sarawagi","121","8424","44","567","3999","26","1:2021,"
"2286840173","15200","Stefan Conrad","227","1170","44","568","321","10",\N
"2295328501","14762","Anastasios Kementsietsidis","94","3192","44","569","2299","23",\N
"2106343576","13695","Jens Lehmann","243","10401","44","570","1110","16",\N
"2114316287","15521","Yasuhide Matsumoto","172","621","44","571","148","6",\N
"2113473341","15316","Dongqing Yang","153","1212","43","572","720","12",\N
"2101625203","14130","Gregory J. Boss","486","5455","43","573","479","13",\N
"2116657824","13677","Xifeng Yan","209","12570","43","574","3098","25",\N
"2002900660","15385","Gillian Dobbie","154","1430","43","575","369","10",\N
"2039937633","14892","Pierre Senellart","176","2227","43","576","657","11",\N
"2161479384","11599","Ion Stoica","423","70179","43","577","3881","24","1:2012,"
"2205471123","14326","Daniel James Winarski","354","3802","43","578","650","12",\N
"2307556295","15484","Wook Shin Han","109","1724","43","579","1119","17",\N
"2297758613","15343","Vijay Kumar","118","1453","43","580","588","12",\N
"2303470412","15748","Norihiro Hara","61","916","43","581","512","11",\N
"2250777962","13111","Marlon Dumas","450","17740","43","582","2688","22",\N
"155138609","14920","Rajiv Kottomtharayil","105","7882","43","583","4167","27",\N
"195553551","15137","Ehud Gudes","143","1817","43","584","808","14",\N
"1971263028","14893","Floris Geerts","131","3039","43","585","1532","20",\N
"1113585828","15106","Benny Kimelfeld","156","1865","43","586","885","15",\N
"345041231","14966","Dieter Gawlick","71","1848","43","587","928","12",\N
"372955294","15795","Kazimierz Subieta","104","674","43","588","320","10",\N
"2868946994","16333","Wu Xin","87","99","43","589","68","5",\N
"2893888","14127","Michael Cafarella","93","5766","43","590","1713","20",\N
"2894136648","14833","Fusheng Wang","176","2901","43","591","1296","16",\N
"2471492381","13519","Henry S. Rzepa","949","8040","43","592","45","4",\N
"2425873571","13478","Clifford A. Pickover","702","11359","43","593","1131","17",\N
"2626264286","13750","Ke Wang","235","10086","42","594","1624","16",\N
"2571365840","15429","Mark D. Smith","103","1617","42","595","862","12",\N
"3025133337","14960","Rui Zhang","182","2746","42","596","1501","20",\N
"582313750","14782","Asuman Dogac","136","2513","42","597","779","15",\N
"703173713","15125","Moira C. Norrie","202","1875","42","598","437","13",\N
"303939740","17307","é€²ä»‹ è»é‡Ž","43","0","42","599","0","0",\N
"1251078740","13933","Arun Iyengar","242","7156","42","600","1488","19",\N
"1975160284","14883","Carlo Combi","247","2251","42","601","534","13",\N
"1979772396","13846","David W. Cheung","214","10035","42","602","2168","20",\N
"1859776836","15303","Patrick Bosc","154","1459","42","603","465","12",\N
"1991211814","13209","Craig A. Knoblock","342","12206","42","604","2225","20","1:2017,"
"2045003753","14695","Carlo Curino","82","4507","42","605","2234","21",\N
"2096420853","13926","Luc Moreau","315","5846","42","606","1045","15",\N
"2097112727","15252","Rhonda L. Childress","171","1699","42","607","534","13",\N
"2069653224","15226","Bart Kuijpers","150","1707","42","608","379","11",\N
"2023450202","13628","Christopher Olston","85","7554","42","609","5304","25",\N
"2055247794","14611","A. El Abbadi","97","3178","42","610","2000","21","1:2010,"
"2155727976","11712","Eric D. Peterson","2147","93470","42","611","3200","29",\N
"2117040297","15574","Byron Choi","103","1476","42","612","954","14",\N
"2099883334","13689","Elizabeth Chang","764","8184","42","613","596","13",\N
"2100384528","14273","Joachim W. Schmidt","252","5143","42","614","1045","15",\N
"2125584018","16025","Javam C. Machado","102","532","42","615","105","5",\N
"2109605623","14371","James Cheney","212","4847","42","616","1286","15",\N
"2249337853","15049","Alexandra Poulovassilis","167","2439","42","617","944","18",\N
"2269635400","15873","Norman May","76","973","42","618","591","12",\N
"2158488542","13837","Chris Clifton","176","8519","42","619","3827","21",\N
"2290077475","15097","Raymond K. Wong","264","1409","42","620","308","9",\N
"2813601933","16243","Zhao Yanhui","84","158","42","621","75","5",\N
"2816934110","15198","Liu Yuanbo","282","279","41","622","44","3",\N
"304304723","15433","Leonidas Fegaras","82","1432","41","623","761","14",\N
"55450124","13977","Vassilis Christophides","149","3914","41","624","2070","21",\N
"300944089","14478","Oded Shmueli","139","2748","41","625","1280","14",\N
"734152518","13336","Yehoshua Sagiv","160","9044","41","626","2765","20",\N
"737083156","12102","Rajkumar Buyya","970","60685","41","627","3345","18",\N
"299056886","15072","Olivier Pivert","194","1837","41","628","301","10",\N
"2600707811","15625","Michele Melchiori","119","798","41","629","259","9",\N
"2295015832","16293","Ilia Petrov","84","331","41","630","131","7",\N
"2276530228","15181","Nils Haustein","192","1773","41","631","521","13",\N
"2309647949","13892","Balakrishna R. Iyer","129","4700","41","632","2394","20",\N
"2149192155","15059","Parag Gokhale","87","6543","41","633","4054","26",\N
"2128402257","15749","Sivasankaran Chandrasekar","80","1800","41","634","1037","15",\N
"2132886248","13985","Johnny Meng Han Shieh","299","7360","41","635","931","18",\N
"1999579305","14770","Jan Paredaens","172","2530","41","636","749","12",\N
"11059210","15498","Ugur Cetintemel","61","1552","41","637","1351","17",\N
"1208114522","15008","Andrey Balmin","63","2468","41","638","2017","18",\N
"1969262224","14485","Li Xiong","178","5104","41","639","975","16",\N
"171306905","15068","Nicolas Spyratos","173","1538","41","640","968","14",\N
"2062670818","14336","Sophie Cluet","67","2586","41","641","2261","19",\N
"2071564828","15248","Sergio Flesca","115","1900","41","642","1042","14",\N
"2035660923","13699","Riccardo Rosati","225","8516","41","643","2177","21",\N
"2081778406","15374","Xiang Lian","98","1954","41","644","1129","19",\N
"2087930920","15282","Barbara Catania","132","1794","41","645","458","12",\N
"2004509906","14946","Shunsuke Uemura","138","1939","41","646","1309","11",\N
"2004763151","14023","Rik Van de Walle","522","4232","41","647","522","10",\N
"2170678905","15973","Sam Idicula","89","1074","41","648","495","13",\N
"2165295487","15640","Josef KÃ¼ng","180","411","41","649","122","7",\N
"2111158966","13278","Joel H. Saltz","527","12876","41","650","983","15",\N
"2251505898","13868","Michael Kifer","172","6700","41","651","1767","23",\N
"2251660241","14605","Wen Syan Li","84","3458","41","652","1686","17",\N
"2251809919","13389","Abraham Silberschatz","138","9726","40","653","3279","19","1:1996,"
"2269783025","15373","Jose Norberto MazÃ³n","144","1602","40","654","884","16",\N
"1970424901","14683","Ming Chien Shan","92","3359","40","655","1257","20",\N
"2309335715","13664","Eugene J. Shekita","89","8564","40","656","5912","28",\N
"2296777685","15325","Carla Jennings","312","0","40","657","0","0",\N
"2133201272","12184","Ramesh Jain","577","30107","40","658","2048","15","1:2003,"
"2133553666","15240","Yoshiharu Ishikawa","173","1301","40","659","790","9",\N
"2134885186","13681","Shashi Shekhar","403","9785","40","660","1293","16",\N
"2149060858","16524","Motomichi Toyama","66","181","40","661","108","5",\N
"2151619241","13942","Kien A. Hua","306","6489","40","662","788","15",\N
"2151930384","13909","Zhaohui Wu","479","6678","40","663","522","13",\N
"2111010622","14710","Peter C. Lockemann","195","1488","40","664","774","15",\N
"2112033417","13436","Shi Kuo Chang","310","5283","40","665","682","16",\N
"2114772878","13834","Randal Burns","210","7642","40","666","1279","15",\N
"2107685843","14947","Chin Wan Chung","136","2594","40","667","1534","17",\N
"2108706841","14855","Caetano Traina","240","2757","40","668","549","12",\N
"2124678849","13854","Michael Wayne Brown","261","11677","40","669","1503","22",\N
"2008359759","13596","Stan Zdonik","60","7898","40","670","7737","26",\N
"2063859579","15371","Jean Luc Hainaut","114","1462","40","671","563","14",\N
"2017812127","14642","Agma J. M. Traina","325","3160","40","672","591","12",\N
"2040027413","15076","Domenico Ursino","170","1498","40","673","591","14",\N
"2185344053","13900","Mathias Weske","327","8893","40","674","1220","18",\N
"2200939589","15116","Sriram Padmanabhan","98","2418","40","675","1135","17",\N
"2987088434","16398","Gotanda Go","97","48","40","676","18","3",\N
"297549355","15927","Ester Zumpano","107","698","40","677","377","10",\N
"2942251070","13649","Fabio Casati","131","9460","40","678","2528","21",\N
"2944815857","14359","Talia Nadir","820","0","40","679","0","0",\N
"2925378041","14997","Shen Wence","370","242","40","680","12","2",\N
"67147395","14976","Faiez Gargouri","361","1017","40","681","160","7",\N
"391500506","15645","Junichi Tatemura","65","1607","40","682","1114","16",\N
"542769824","15101","Khalid Belhajjame","128","2408","40","683","593","15",\N
"2820067328","16241","Hu Wenbin","86","149","40","684","77","5",\N
"2880448755","14410","Luo Hui","671","449","40","685","18","2",\N
"2589657406","15353","Hongzhi Wang","233","965","40","686","168","7",\N
"2594222169","14488","Reagan Moore","123","2587","40","687","1257","13",\N
"2628783441","14350","Per Ã…ke Larson","78","2400","40","688","1848","20","1:2004,"
"254597356","15262","Wesley Leggette","205","2925","40","689","1351","16",\N
"2558805481","16056","Paul M. Bird","60","928","40","690","727","13",\N
"2509847024","15062","Alyn Iorwerth","406","1","39","691","0","0",\N
"2596623418","15704","John E. Petri","131","1094","39","692","379","10",\N
"2662156794","15068","Jian Cao","258","1496","39","693","233","9",\N
"332443050","14729","Larry Kerschberg","132","2356","39","694","1012","17",\N
"434753560","15160","Erich J. Neuhold","85","1337","39","695","728","14",\N
"528588921","12601","Ricardo Baeza Yates","523","25472","39","696","1726","17","1:2009,"
"688217074","14703","Jan Van den Bussche","227","2852","39","697","659","15",\N
"303637227","15832","Davide Martinenghi","111","934","39","698","412","11",\N
"318333653","15071","Peter Triantafillou","172","2625","39","699","934","16",\N
"2948263148","15428","Ippokratis Pandis","62","1814","39","700","1657","19",\N
"2164155302","15135","Sergio Greco","194","1830","39","701","622","11",\N
"2171087041","16354","Filip Nguyen","88","231","39","702","98","5",\N
"2167618561","15466","Jean Pierre Bono","103","1935","39","703","469","12",\N
"2293775660","13968","Perry L. Miller","257","5820","39","704","1024","20",\N
"2318752249","15023","Assaf Natanzon","198","10655","39","705","2339","30",\N
"2228144965","13421","Wolfgang Nejdl","436","13094","39","706","1142","18",\N
"2223910784","14953","Gregory Tad Kishi","147","2951","39","707","1244","21",\N
"2226135823","14161","Jean Marc Petit","315","7339","39","708","590","11",\N
"1972243421","16016","Filippo Furfaro","82","841","39","709","466","12",\N
"1973565641","14432","Michael Shenfield","286","4855","39","710","1238","19",\N
"1991829994","15348","Alexander Zeier","108","1480","39","711","654","11",\N
"1920070090","13907","Tao Xie","344","9108","39","712","1933","18","1:2021,"
"1976785405","15680","Hasan M. Jamil","139","820","39","713","195","7",\N
"122205434","14197","Shusaku Tsumoto","521","3459","39","714","895","10",\N
"2012909379","16425","Stefanie Scherzinger","52","491","39","715","403","11",\N
"2058325623","14514","Gianluca TrifirÃ²","279","4216","39","716","1203","18",\N
"2019833327","16271","Knut Stolze","62","464","39","717","298","10",\N
"2066282134","12439","Tim Finin","563","25930","39","718","1566","17","1:2018,"
"2152841419","14403","Kesheng Wu","184","4151","39","719","1134","17",\N
"2155513116","15451","Shiwei Tang","137","1049","39","720","650","9",\N
"2143955503","15689","Roland Wagner","148","461","39","721","41","4",\N
"2131050340","14143","Silvana Castano","193","4511","39","722","1660","16",\N
"2124896226","15873","Alvin Cheung","71","1174","39","723","534","13",\N
"2113647503","15765","Jaroslav PokornÃ½","121","902","39","724","433","11",\N
"2119307789","14166","Qiong Luo","165","5396","39","725","2481","16",\N
"2110155496","13896","Ahmed E. Hassan","345","10635","39","726","1459","21",\N
"2115281420","16112","Junhu Wang","91","600","39","727","299","10",\N
"2117039633","15856","Muhammad Aamir Cheema","101","958","39","728","563","14",\N
"2776939782","13379","Yannis Papakonstantinou","62","9177","39","729","6837","31",\N
"2762739099","14541","Joseph C. Presti","134","5426","38","730","1321","22",\N
"2893451426","14331","Bingsheng He","266","5345","38","731","1282","14",\N
"2871106605","14550","Li Guanghuang","578","426","38","732","18","2",\N
"2953421992","15094","Tara Spies Smith","393","0","38","733","0","0",\N
"329977654","13261","David M. Shahian","341","16706","38","734","1431","19",\N
"332422508","12006","Rolf Apweiler","305","57943","38","735","13274","25",\N
"513220307","15829","Werner Winiwarter","132","734","38","736","300","6",\N
"2441898240","14298","Brian M. OConnell","439","5268","38","737","339","11",\N
"2416240560","15297","Dale Blackson","110","1902","38","738","737","11",\N
"2335804292","14647","Edith Ruguru Mwenda","615","0","38","739","0","0",\N
"2115752352","14842","Ke Yi","131","3742","38","740","2023","24",\N
"2124682942","14351","Joachim Hammer","86","3396","38","741","1907","15",\N
"2168667670","15136","Seung won Hwang","181","2128","38","742","1032","17",\N
"2165551961","13855","Ada Wai Chee Fu","163","8795","38","743","2001","21",\N
"2166080598","14042","Chengqi Zhang","486","7715","38","744","652","14",\N
"2159334246","16132","Maristela Holanda","112","270","38","745","99","5",\N
"2202388955","14293","Ravi Krishnamurthy","60","2323","38","746","1943","18",\N
"2310637432","14044","Jianmin Wang","336","8872","38","747","515","13",\N
"2306077690","15971","Yi Cheng Tu","81","859","38","748","468","11",\N
"2129161123","15368","Richard S. Sidle","72","1714","38","749","1295","18",\N
"2136308466","14640","Isabel F. Cruz","178","3481","38","750","928","13",\N
"2143551710","14215","Boon Thau Loo","197","5110","38","751","2396","18",\N
"2145406600","16126","Gandhi Sivakumar","107","384","38","752","153","7",\N
"1966110232","14847","Indrakshi Ray","214","2811","38","753","323","10",\N
"1970236533","13503","Constantine Mavroudis","363","9906","38","754","2215","29",\N
"1995329824","15523","Craig Weissman","67","3388","38","755","2779","22",\N
"1978211033","15365","Murali Mani","83","1848","38","756","472","12",\N
"1985207418","14268","Yuri Breitbart","101","4085","38","757","2322","22","1:2001,"
"2063928869","14252","Prakash M. Nadkarni","130","3173","38","758","958","18",\N
"2071352818","16657","Rafal P. Konik","58","327","38","759","163","7",\N
"2001784400","15531","Peng Yue","136","1298","38","760","210","9",\N
"2002123578","15678","Devis Bianchini","135","754","38","761","321","9",\N
"2002600875","15688","Barzan Mozafari","64","1680","38","762","1007","18",\N
"2079206143","15643","Suzanne W. Dietrich","106","819","38","763","245","10",\N
"2080547065","14760","Bettina Kemme","123","3411","37","764","1814","16",\N
"2091791173","15987","Hae Young Bae","131","242","37","765","67","5",\N
"2046121078","14346","Gajendra P. S. Raghava","300","11290","37","766","1234","17",\N
"2094668902","15978","Aaron J. Elmore","61","1043","37","767","969","17",\N
"2013660797","15902","Mohammad Sadoghi","83","997","37","768","713","13",\N
"2170630019","12964","Yoichiro Sako","1145","10952","37","769","503","11",\N
"2250588263","17457","Leslie Aitken","37","0","37","770","0","0",\N
