authorID,name,name_MAG,authorID_MAG,PaperCount_ARC,CitationCount_ARC,hIndex_ARC,PaperCount_MAG_NLP,CitationCount_MAG_NLP,hIndex_MAG_NLP,authorRank,PaperCount_ACL,FellowType
"659","michael elhadad","michael elhadad","516862958","43","2001","16","62","2454","20","314","9",\N
"794","nathan schneider","nathan schneider","2096245607","69","2313","16","79","2370","17","315","5",\N
"837","franccois yvon",\N,\N,"131","1149","16",\N,\N,"-1","316","2",\N
"948","anette frank","anette frank","2113562383","74","820","16","109","1429","20","317","6","2:2021,"
"987","alexander koller","alexander koller","2145443831","77","812","16","85","1020","17","318","20",\N
"1267","collin baker","collin baker","2135126905","25","4276","16","39","2799","18","319","1",\N
"1624","xiaodan zhu","xiaodan zhu","2128951412","52","1400","16","42","2508","22","320","10",\N
"2010","mariefrancine moens",\N,\N,"61","735","16",\N,\N,"-1","321","2",\N
"2824","manfred stede","manfred stede","739021993","78","2155","16","114","2642","19","322","0",\N
"3127","yashar mehdad","yashar mehdad","166776453","38","715","16","34","980","18","323","5",\N
"3202","daisuke kawahara","daisuke kawahara","2050319882","89","1104","16","114","1227","17","324","5",\N
"3343","richard socher","richard socher","1964982643","49","17442","16","84","22188","35","325","12",\N
"3407","shafiq joty","shafiq joty","1208744602","74","740","16","86","1021","19","326","17",\N
"3532","alfio gliozzo","alfio gliozzo","2080393478","41","595","16","60","1043","20","327","6",\N
"24362","ralf steinberger","ralf steinberger","2406483015","33","1048","16","68","1693","22","328","0",\N
"26268","lauri karttunen","lauri karttunen","2290977366","27","1673","16","52","2915","25","329","5","2:2011,3:2007,"
"26293","dan flickinger","dan flickinger","2104979763","38","1198","16","65","3507","25","330","1",\N
"21231","wenliang chen","wenliang chen","2171062714","30","682","16","54","778","17","331","6",\N
"16268","erik sang","erik sang","2665455379","27","2878","16","49","3078","18","332","0",\N
"18003","nicoletta calzolari",\N,\N,"66","1066","16",\N,\N,"-1","333","2","2:2011,"
"8246","luisa bentivogli","luisa bentivogli","68132149","38","1078","16","46","1684","19","334","2",\N
"8328","judith klavans","judith klavans","207695024","32","885","16","68","1799","22","335","3",\N
"8541","mausam",\N,\N,"30","2017","16",\N,\N,"-1","336","4",\N
"8841","margaret mitchell","margaret mitchell","2122281325","27","1081","16","43","4456","25","337","2",\N
"10765","katja markert","katja markert","2090985251","42","755","16","50","1075","19","338","5",\N
"4421","chris brockett","chris brockett","2095316779","35","2402","16","63","3912","29","339","5",\N
"4765","jason williams","jason williams","2143360327","24","1097","16","53","2826","24","340","3",\N
"5066","francisco casacuberta","francisco casacuberta","1336878","80","861","16","148","1624","23","341","2",\N
"5336","yoshua bengio","yoshua bengio","161269817","30","6043","16","105","35244","48","342","10",\N
"5814","sujian li","sujian li","2161397473","73","818","16","117","1168","19","343","11",\N
"7671","hao zhang",\N,\N,"38","983","16",\N,\N,"-1","344","11",\N
"7705","teruko mitamura","teruko mitamura","2122875534","76","959","16","91","1807","20","345","2",\N
"12694","mark dras","mark dras","2198576706","70","766","16","100","932","16","346","6",\N
"12762","svetlana kiritchenko","svetlana kiritchenko","10967082","28","1309","16","45","2558","21","347","3",\N
"11968","deniz yuret","deniz yuret","15371017","33","1242","15","42","1448","17","348","0",\N
"13846","wang ling","wang ling","2259906775","34","1132","15","48","1849","18","349","6",\N
"14744","stephanie strassel",\N,\N,"63","1341","15",\N,\N,"-1","350","0",\N
"16057","nitin madnani","nitin madnani","1640398473","47","903","15","66","1218","17","351","1",\N
"16067","fei xia","fei xia","2346873432","71","977","15","83","2011","21","352","4",\N
"1","sheng li","sheng li","2568696047","56","817","15","114","1003","16","353","10","3:2015,"
"29","malvina nissim","malvina nissim","2806037347","50","700","15","80","976","19","354","3",\N
"441","veronique hoste","veronique hoste","2227650618","73","937","15","140","1305","18","355","1",\N
"631","sabine walde","sabine walde","2158170737","104","1070","15","113","1251","15","356","7",\N
"817","john denero","john denero","1980592574","32","998","15","34","1021","16","357","9",\N
"819","jennifer foster","jennifer foster","2102489688","61","897","15","86","1188","19","358","2",\N
"850","claire gardent","claire gardent","331854518","102","824","15","126","999","17","359","12",\N
"946","david smith","david smith","2951174580","43","1333","15","44","1485","18","360","3",\N
"1425","zornitsa kozareva","zornitsa kozareva","2075600992","37","1405","15","72","1696","19","361","5",\N
"1437","michael white","michael white","2144885157","67","720","15","67","1097","19","362","5",\N
"1524","barbara eugenio","barbara eugenio","2166954283","60","809","15","89","1412","19","363","9",\N
"1531","matthew purver","matthew purver","404524619","47","739","15","76","1640","21","364","2",\N
"1592","maxine eskenazi","maxine eskenazi","1479332637","49","1151","15","107","2271","24","365","5",\N
"2296","kehyih su",\N,\N,"66","590","15",\N,\N,"-1","366","6",\N
"2873","mark stevenson","mark stevenson","2131647180","63","1258","15","118","2008","22","367","2",\N
"2989","stephen pulman","stephen pulman","2040463142","32","630","15","99","1756","24","368","0",\N
"3013","detmar meurers",\N,\N,"60","687","15",\N,\N,"-1","369","2",\N
"3236","deyi xiong","deyi xiong","2139156831","81","1222","15","100","1510","19","370","18",\N
"3252","sameer singh","sameer singh","2279876130","59","2540","15","54","2669","17","371","14",\N
"3267","omer levy","omer levy","2250897584","40","2066","15","54","3338","22","372","4",\N
"3347","paola merlo","paola merlo","2199890295","49","736","15","68","896","17","373","3","2:2019,"
"3422","kaiwei chang",\N,\N,"73","661","15",\N,\N,"-1","374","16",\N
"3425","yi zhang","yi zhang","2706740761","73","984","15","57","740","13","375","7",\N
"3433","jason weston",\N,\N,"37","1640","15",\N,\N,"-1","376","14",\N
"3749","xu sun","xu sun","2157689933","81","669","15","104","917","17","377","20",\N
"23887","hans uszkoreit","hans uszkoreit","61376119","84","971","15","138","1761","21","378","8",\N
"25114","diana maynard","diana maynard","2115813747","27","929","15","55","3573","23","379","1",\N
"3896","andre martins",\N,\N,"65","1149","15",\N,\N,"-1","380","11",\N
"3991","william wang","william wang","2110566271","92","782","15","124","1123","18","381","22",\N
"4002","radu soricut","radu soricut","2404746938","33","1539","15","44","1810","18","382","9",\N
"4035","ivan vulic",\N,\N,"105","691","15",\N,\N,"-1","383","20",\N
"4233","christopher potts","christopher potts","2114426036","34","4995","15","67","5922","22","384","6",\N
"4272","eric xing","eric xing","351197510","45","1420","15","71","2027","20","385","14",\N
"4386","samuel bowman","samuel bowman","1967404238","54","2060","15","99","3617","22","386","7",\N
"4502","veselin stoyanov","veselin stoyanov","2130709233","29","1731","15","37","1986","19","387","6",\N
"4519","tatseng chua",\N,\N,"37","741","15",\N,\N,"-1","388","13",\N
"5014","sanjeev khudanpur","sanjeev khudanpur","1996119148","33","1070","15","107","3270","28","389","4",\N
"5047","michel simard","michel simard","2151256176","37","802","15","43","1879","22","390","1",\N
"5059","maja popovic",\N,\N,"71","740","15",\N,\N,"-1","391","0",\N
"5469","piek vossen","piek vossen","2153862313","79","714","15","167","2822","25","392","1",\N
"5531","gerhard weikum","gerhard weikum","514836396","51","1574","15","124","3938","26","393","3","1:2005,"
"5881","minlie huang","minlie huang","2162268045","70","1068","15","82","1487","18","394","21",\N
"6136","christiane fellbaum","christiane fellbaum","2156989404","36","617","15","87","16150","27","395","0",\N
"6289","verena rieser","verena rieser","2192797973","52","710","15","70","879","16","396","7",\N
"6630","chengqing zong","chengqing zong","2160997121","104","991","15","204","1576","18","397","12","2:2021,"
"6777","chengxiang zhai","chengxiang zhai","2152766206","24","1713","15","73","3767","30","398","7",\N
"6799","yoav artzi","yoav artzi","2028584380","29","1188","15","34","1386","19","399","6",\N
"6978","andrei popescubelis",\N,\N,"68","701","15",\N,\N,"-1","400","0",\N
"7141","aline villavicencio","aline villavicencio","2157257934","60","631","15","112","1005","18","401","3",\N
"7746","andreas vlachos","andreas vlachos","1833086944","63","649","15","67","916","17","402","6",\N
"16906","amanda stent","amanda stent","2096282120","37","1159","15","70","1875","21","403","6","2:2021,"
"17283","roland kuhn","roland kuhn","2135612397","41","1097","15","56","2790","23","404","3",\N
"17503","jan hajivc",\N,\N,"56","1960","15",\N,\N,"-1","405","2",\N
"18408","claire grover","claire grover","2120394802","34","1098","15","65","1618","22","406","3",\N
"8015","diana inkpen","diana inkpen","852303700","49","1051","15","102","2048","22","407","3",\N
"8056","partha talukdar",\N,\N,"47","964","15",\N,\N,"-1","408","13",\N
"8356","alla rozovskaya","alla rozovskaya","1972946293","34","669","15","27","694","16","409","2",\N
"8499","houfeng wang","houfeng wang","2113814419","57","766","15","81","997","17","410","8",\N
"9188","jun suzuki","jun suzuki","2937889983","68","951","15","76","990","15","411","13",\N
"9780","mingwei chang",\N,\N,"36","3284","15",\N,\N,"-1","412","11",\N
"9871","simone ponzetto","simone ponzetto","2252270924","59","1147","15","95","3138","18","413","3",\N
"10592","mauro cettolo",\N,\N,"44","867","15",\N,\N,"-1","414","1",\N
"30755","stan szpakowicz","stan szpakowicz","317123000","40","1041","15","103","2202","24","415","2",\N
"34075","michael heilman","michael heilman","2524073535","22","1553","15","38","1757","16","416","0",\N
"38270","christoph tillmann","christoph tillmann","2232123358","19","2393","15","30","2872","20","417","4",\N
"39980","alexander yates","alexander yates","2092976765","23","1001","15","25","632","12","418","3",\N
"34375","wayne ward","wayne ward","2239292060","28","1562","15","77","3421","28","419","1",\N
"34703","stephen soderland",\N,\N,"22","2051","15",\N,\N,"-1","420","2",\N
"36306","changning huang","changning huang","2101416691","45","986","15","35","1320","19","421","8",\N
"27895","milica gavsic",\N,\N,"32","898","15",\N,\N,"-1","422","2",\N
"30689","kuzman ganchev","kuzman ganchev","2252852592","22","966","15","26","1021","16","423","4",\N
"44420","marco pennacchiotti","marco pennacchiotti","2250576701","24","1633","15","45","1969","18","424","3",\N
"42626","inderjeet mani","inderjeet mani","739034446","33","1334","14","50","3149","25","425","4",\N
"38922","su kim","su kim","2107267666","32","1059","14","43","1324","17","426","0",\N
"40052","william byrne","william byrne","2135581613","28","960","14","79","1980","25","427","0",\N
"40215","mary harper","mary harper","2146237213","33","699","14","74","1574","23","428","6",\N
"40308","shouxun lin","shouxun lin","2984966876","22","1008","14","34","1052","14","429","5",\N
"33054","rens bod","rens bod","73357511","27","752","14","73","1503","19","430","7",\N
"33924","caroline sporleder","caroline sporleder","2057164552","35","696","14","55","1015","18","431","2",\N
"51221","makoto nagao","makoto nagao","2092011127","55","1074","14","71","1237","17","432","3","3:2003,"
"51819","douglas appelt","douglas appelt","2308608303","25","789","14","35","3687","19","433","5",\N
"52320","beth sundheim",\N,\N,"26","1653","14",\N,\N,"-1","434","0",\N
"28438","rafael banchs",\N,\N,"60","849","14",\N,\N,"-1","435","1",\N
"29433","khalil simaan","khalil simaan","1413867522","55","681","14","106","1408","22","436","2",\N
"53226","marc moens","marc moens","2125957149","14","2364","14","22","2429","15","437","3",\N
"34497","siddharth patwardhan","siddharth patwardhan","2918906921","18","2208","14","39","4077","19","438","1",\N
"37169","massimiliano ciaramita","massimiliano ciaramita","2226821684","24","1185","14","45","1515","19","439","3",\N
"8591","pierre zweigenbaum","pierre zweigenbaum","128869916","84","685","14","138","1572","22","440","0",\N
"9124","cecile paris",\N,\N,"62","1143","14",\N,\N,"-1","441","9",\N
"9403","yvette graham","yvette graham","2119381488","38","750","14","49","863","15","442","1",\N
"9547","alexander rudnicky","alexander rudnicky","17920550","43","902","14","99","2379","24","443","1",\N
"9610","eric nyberg","eric nyberg","2074756409","63","826","14","77","1523","20","444","3",\N
"9890","idan szpektor","idan szpektor","665682607","25","695","14","32","901","16","445","6",\N
"11254","raymond ng",\N,\N,"28","685","14",\N,\N,"-1","446","3",\N
"11421","manny rayner","manny rayner","2110163086","66","739","14","119","1993","22","447","3",\N
"222","david jurgens","david jurgens","2107950509","43","749","14","35","784","14","448","4",\N
"363","asif ekbal","asif ekbal","2292569446","119","677","14","161","1226","19","449","5",\N
"731","bowen zhou","bowen zhou","2142227750","42","1138","14","81","3697","30","450","9",\N
"928","alessandro lenci","alessandro lenci","437040006","76","1405","14","153","2027","18","451","0",\N
"1045","alex lascarides","alex lascarides","339100135","29","776","14","55","1660","21","452","6",\N
"1344","micha elsner","micha elsner","2070132893","35","626","14","36","650","15","453","5",\N
"1827","qin lu","qin lu","2112113948","61","571","14","119","978","17","454","1",\N
"2189","keith hall","keith hall","2256604731","29","1414","14","39","1696","17","455","3",\N
"2237","sandra kubler",\N,\N,"65","1083","14",\N,\N,"-1","456","1",\N
"2754","giuseppe riccardi","giuseppe riccardi","2132686256","44","610","14","153","4499","34","457","0",\N
"3097","jey lau","jey lau","2095936123","42","1311","14","45","1583","16","458","7",\N
"3138","fei liu",\N,\N,"52","862","14",\N,\N,"-1","459","4",\N
"3159","nadir durrani","nadir durrani","2123720402","47","739","14","57","836","16","460","4",\N
"3193","marc verhagen","marc verhagen","2135067357","32","1508","14","44","1818","19","461","1",\N
"3302","kamfai wong",\N,\N,"54","639","14",\N,\N,"-1","462","13","2:2020,"
"3389","emiel krahmer","emiel krahmer","2128248289","65","856","14","123","1381","19","463","4",\N
"3522","arul menezes","arul menezes","2111081368","22","992","14","39","1739","21","464","2",\N
"3549","siva reddy","siva reddy","2169793708","37","731","14","53","957","18","465","4",\N
"3690","rui wang",\N,\N,"86","470","14",\N,\N,"-1","466","14",\N
"3703","xipeng qiu","xipeng qiu","2115470192","66","648","14","107","1181","18","467","17",\N
"20163","andrew ng","andrew ng","2104401652","17","9800","14","30","12367","22","468","4",\N
"21977","ronald kaplan","ronald kaplan","2580496752","27","1600","14","46","3148","23","469","3","2:2011,1:1994,"
"12064","roman yangarber","roman yangarber","705197487","45","852","14","60","999","16","470","1",\N
"12510","shuly wintner","shuly wintner","2117006892","52","554","14","104","1012","17","471","5",\N
"13902","david martinez","david martinez","2097665922","32","644","14","66","1578","22","472","1",\N
"14084","guy lapalme","guy lapalme","2113271024","58","775","14","84","1233","19","473","0",\N
"15083","erik cambria","erik cambria","2806062742","26","946","14","140","4405","38","474","5",\N
"16459","andrew finch","andrew finch","2165081568","56","551","14","83","655","14","475","2",\N
"17227","paola velardi","paola velardi","299152467","31","1022","14","61","2272","20","476","3",\N
"17425","robert mercer",\N,\N,"37","8966","14",\N,\N,"-1","477","4","2:2011,3:2014,"
"17441","laurent romary","laurent romary","2183828998","46","1035","14","105","1441","18","478","4",\N
"17658","mitchell marcus","mitchell marcus","2167829816","29","7634","14","37","9053","19","479","3",\N
"17775","pierre nugues","pierre nugues","1977224323","48","1131","14","87","1336","17","480","0",\N
"23877","adria gispert","adriã gispert","1384276614","46","766","14","55","883","15","481","1",\N
"24148","klaus zechner","klaus zechner","597499179","32","666","14","68","1169","18","482","1",\N
"24461","manfred pinkal","manfred pinkal","165643023","46","1490","14","68","1816","17","483","7",\N
"25568","daniel dahlmeier","daniel dahlmeier","2066171107","22","720","14","32","850","16","484","3",\N
"26421","anja belz","anja belz","2127372067","57","711","14","72","926","16","485","0",\N
"26974","lluis padro",\N,\N,"41","1073","14",\N,\N,"-1","486","1",\N
"3965","yulia tsvetkov","yulia tsvetkov","2234266251","65","721","14","66","999","17","487","8",\N
"4154","kentaro inui","kentaro inui","2084773436","140","1264","14","192","1799","20","488","15",\N
"4312","daniel weld","daniel weld","560881892","26","1637","14","38","2731","21","489","9","1:2005,"
"4489","mike lewis","mike lewis","2950888227","29","859","14","30","1012","15","490","7",\N
"5503","ruslan mitkov","ruslan mitkov","240737586","64","1044","14","113","1613","21","491","1",\N
"5714","jan niehues","jan niehues","2045275999","80","629","14","84","808","16","492","1",\N
"5942","kees deemter","kees deemter","149195590","56","918","14","79","1049","15","493","1",\N
"6642","bing qin","bing qin","2098930276","55","2141","14","96","2945","22","494","11",\N
"6982","benno stein","benno stein","2134393620","64","770","14","77","1569","19","495","13",\N
"7335","ellie pavlick","ellie pavlick","2013784948","39","518","14","41","700","16","496","8",\N
"7643","haitao mi","haitao mi","2155989509","35","737","14","37","876","17","497","6",\N
"4057","wei lu","wei lu","2971318000","63","617","13","58","711","13","498","9",\N
"4171","tong zhang",\N,\N,"24","1230","13",\N,\N,"-1","499","10",\N
"4187","zhaopeng tu","zhaopeng tu","2126985900","59","425","13","76","729","15","500","9",\N
