authorID,rank,name,PaperCount_MAG,CitationCount_MAG,PaperCount_field,authorRank,CitationCount_field,h_index,FellowType
"2147514866","14078","Chaomei Chen","230","8333","39","764","1966","22",\N
"2166558591","12709","Licheng Jiao","1550","18329","103","765","1448","22",\N
"1438128548","14225","Arne Elofsson","192","11798","36","766","2873","22",\N
"128580411","13056","Thomas Lengauer","592","25653","41","767","5728","22",\N
"2167586149","15279","Xin Xia","173","2175","61","768","1359","22",\N
"2187636103","15299","Jerry Chun Wei Lin","225","1751","159","769","1409","22",\N
"2145831560","15344","Chengkai Li","95","1785","64","770","1579","22",\N
"2103086064","12507","Ronald Fagin","212","23233","39","771","3910","22",\N
"2029053518","13434","Ulrike Sattler","201","11585","45","772","1981","22",\N
"2099970733","14941","Raymond Y. K. Lau","223","3533","78","773","1363","22",\N
"2121827670","14101","Jiming Liu","426","7221","87","774","1476","22",\N
"2162075044","14294","Kwong Sak Leung","347","5139","67","775","1380","22",\N
"2699882373","15628","Bin Yang","90","1715","43","776","1123","22",\N
"2163446563","11851","Ian H. Witten","468","63020","41","777","41628","22",\N
"2134393620","14282","Benno Stein","301","4716","68","778","1740","22",\N
"2076709237","14758","Alexandros Nanopoulos","160","3900","76","779","2243","22",\N
"2017812127","14642","Agma J. M. Traina","325","3160","161","780","2090","22",\N
"2122051151","15381","Eduardo R. Hruschka","101","2719","59","781","1797","22",\N
"2012722071","14421","Jantien Stoter","295","2861","72","782","1398","22",\N
"129750422","14082","Gunter Saake","512","6277","112","783","1715","22",\N
"2100444261","12778","Jaime G. Carbonell","505","19095","59","784","3317","22",\N
"2146069521","14448","Markus Schneider","169","4524","83","785","3091","22",\N
"2158171975","14183","Harald C. Gall","203","6688","44","786","2122","22",\N
"2120096001","15035","JosÃ© Manuel BenÃ­tez","121","3878","49","787","1890","22",\N
"2146138755","14534","Michail Vlachos","112","4009","61","788","3431","22",\N
"1970569918","14108","Plamen Angelov","387","6946","98","789","2085","22",\N
"203998954","14711","Matteo Golfarelli","142","3222","71","790","2362","22",\N
"2163217771","13798","Randolph A. Miller","218","6362","56","791","1918","22",\N
"561628745","14399","Lukasz Kurgan","236","7912","44","792","2477","22",\N
"2128034517","14657","Christopher C. Yang","288","3409","96","793","1612","22",\N
"2645247999","14932","Ben Carterette","125","2972","59","794","1676","22",\N
"2012164496","14434","Grigorios Tsoumakas","145","6604","41","795","3116","22",\N
"1989507918","15198","Claudio Lucchese","137","2038","73","796","1700","22",\N
"2308794080","14631","Philippe CudrÃ© Mauroux","198","3829","88","797","2109","22",\N
"2893888","14127","Michael Cafarella","93","5766","52","798","2530","22",\N
"2303985109","14739","Jyotishman Pathak","225","4417","67","799","1446","22",\N
"73062666","14909","Esteban ZimÃ¡nyi","223","2118","79","800","1418","22",\N
"2131557737","14371","James Bailey","357","5244","112","801","1874","22",\N
"2111831791","14130","Christopher Leckie","332","6469","122","802","1955","22",\N
"57505073","14561","Alberto H. F. Laender","207","3681","82","803","2463","22",\N
"2165938062","15068","Carlos Ordonez","180","2239","109","804","1966","22",\N
"2141172858","14472","Dongwon Lee","205","4574","72","805","1860","22",\N
"2164185460","14401","Mark Levene","344","4002","71","806","1766","22",\N
"2124193838","14751","Yulan He","163","4343","56","807","2375","22",\N
"2803148519","12170","Dong Wang","3386","56676","78","808","1717","22",\N
"2111915089","14040","Ian F. C. Smith","521","4639","66","809","1155","22",\N
"2157277864","14446","Shuigeng Zhou","385","4971","116","810","1595","22",\N
"2037585042","13666","Arindam Banerjee","236","12557","53","811","7004","22",\N
"2106300476","15293","JosÃ© C. Riquelme","145","2042","69","812","1184","22",\N
"2149631809","11414","Thomas S. Huang","1386","75366","58","813","2488","22",\N
"323026139","14163","Eyke HÃ¼llermeier","372","7263","70","814","2788","22",\N
"569916477","14856","Mark Gahegan","104","3176","38","815","1820","22",\N
"2310637432","14044","Jianmin Wang","336","8872","113","816","2098","22",\N
"2154688392","14879","Richard Jensen","93","4421","48","817","2757","22",\N
"1971070670","15110","Jilles Vreeken","175","2378","81","818","1598","22",\N
"260981774","14543","Olfa Nasraoui","198","4028","80","819","1996","22",\N
"2072421081","15468","Milad Shokouhi","88","1949","44","820","1405","22",\N
"2360612151","14419","Donato Malerba","348","4047","171","821","1981","22",\N
"2051028845","13850","Aldo Gangemi","258","7744","50","822","1783","22",\N
"2003419062","14318","Philip Bohannon","91","4963","38","823","2351","22",\N
"119050547","14953","Heiko Paulheim","204","2925","56","824","1644","22",\N
"2164671343","14005","Meichun Hsu","155","6316","65","825","3933","22",\N
"2211440602","14554","Arbee L. P. Chen","206","3381","88","826","1530","22",\N
"2144418927","13749","Daniel BarbarÃ¡","144","6853","58","827","2912","22",\N
"29903417","13848","Peter Szolovits","275","8255","43","828","1715","22",\N
"2254077254","13828","Kin Keung Lai","581","9316","87","829","1632","22",\N
"2151930384","13909","Zhaohui Wu","479","6678","77","830","1820","22",\N
"2159848645","13321","Lawrence O. Hall","317","17709","70","831","3371","22",\N
"2049499784","13183","Olivier Chapelle","145","17125","31","832","2535","22",\N
"2160651145","13550","Yi Cheng Zhang","194","13448","41","833","3525","22",\N
"2280962535","15385","Yin Yang","90","2080","58","834","1748","22",\N
"2701421713","15902","Hui Li","63","1905","42","835","1485","22",\N
"2245676595","14504","Yanlei Diao","79","4203","49","836","2924","22",\N
"2309335715","13664","Eugene J. Shekita","89","8564","29","837","4940","22",\N
"195682815","14203","Gerard B. M. Heuvelink","263","8585","47","838","2378","22",\N
"2563000901","15771","Yiping Ke","44","1734","36","839","1572","22",\N
"2152409895","14377","Xia Li","244","8001","42","840","2285","21",\N
"2130975150","14426","Alun Preece","273","3964","44","841","1242","21",\N
"2085710142","14984","Kyriakos Mouratidis","73","2838","50","842","2688","21",\N
"2058108082","14639","Remco M. Dijkman","132","4684","30","843","2392","21",\N
"2157364398","14217","Kiyoshi Asai","195","7662","36","844","1772","21",\N
"2196038961","13843","Joseph L. Hellerstein","204","7310","38","845","1300","21",\N
"1439594067","14973","FÃ©lix Moya AnegÃ³n","149","3082","50","846","1718","21",\N
"2149341496","12395","Shih Fu Chang","647","34348","41","847","3719","21",\N
"2515194545","13673","Lei Zhang","308","11420","42","848","1572","21",\N
"2303646384","13645","David M. Pennock","116","8933","27","849","4686","21",\N
"337970077","13465","Emmanuel Barillot","271","11042","49","850","1448","21",\N
"2555091219","12824","Clement J. McDonald","293","12642","32","851","1806","21",\N
"2001094594","12995","Burkhard Rost","550","30209","30","852","3235","21",\N
"2115276518","15027","Jiong Yang","47","3210","29","853","2828","21",\N
"2023568130","14748","Anne Laure Boulesteix","160","6513","51","854","2038","21",\N
"2915641976","14604","Jimeng Sun","114","3734","45","855","1354","21",\N
"2228097245","14944","Francisco Azuaje","184","3655","56","856","2036","21",\N
"2426051778","14873","U Kang","135","3198","64","857","2029","21",\N
"2100357054","14026","Gordon V. Cormack","153","5664","49","858","2595","21",\N
"2104906049","14361","Zibin Zheng","213","6290","62","859","1939","21",\N
"1895902969","14341","Rehan Sadiq","341","7117","49","860","1243","21",\N
"2217134527","13554","Min Xie","552","13482","42","861","1479","21",\N
"2302554261","14377","Gerome Miklau","104","4560","57","862","2875","21",\N
"2118201721","14349","Daniel Zeng","333","4614","125","863","2064","21",\N
"2167133797","14443","Jason T. L. Wang","207","3235","63","864","1240","21",\N
"1996789426","12725","Michael J. Pazzani","171","20845","30","865","7084","21",\N
"2581262770","14402","Richard D. Dettinger","280","6041","81","866","1445","21",\N
"2257366035","15005","Hwanjo Yu","138","3121","66","867","2407","21",\N
"2125776506","14809","Gang Chen","253","2728","143","868","2131","21",\N
"2168659623","15702","Diansheng Guo","56","1984","34","869","1708","21",\N
"2123081123","14257","Maria E. Orlowska","214","4493","67","870","1986","21",\N
"2117566670","14563","Andrew H. Sung","172","4313","55","871","2243","21",\N
"218538652","14908","Tina Eliassi Rad","121","3309","59","872","1827","21",\N
"2085048420","13674","Sankaran Mahadevan","551","12177","79","873","1678","21",\N
"293896549","13353","Berthier Ribeiro Neto","87","13122","50","874","2474","21",\N
"1986584529","14568","Nilesh Dalvi","62","4198","35","875","3621","21",\N
"2107411838","14360","CristÃ³bal Romero","115","6699","36","876","3952","21",\N
"2149625712","14107","Kristina Lerman","309","6614","68","877","1347","21",\N
"319285823","15394","Robert Moskovitch","71","2082","43","878","1541","21",\N
"2123131494","13830","Yun Fu","423","11141","55","879","1554","21",\N
"2122761918","14686","Kevin B. Johnson","148","4283","31","880","1673","21",\N
"1873538321","13265","Georg Gottlob","483","16986","69","881","2024","21","1:2007,"
"2234654910","14822","Panayiotis Tsaparas","89","3379","53","882","2691","21",\N
"2619848081","14818","Hongyu Zhang","176","3813","52","883","1685","21",\N
"2943078872","12483","Ronald R. Yager","394","38674","51","884","1996","21",\N
"2309367016","14198","Athman Bouguettaya","319","5672","80","885","2533","21",\N
"1254989700","15376","Paolo Papotti","114","1675","69","886","1500","21",\N
"333553561","13220","Frank van Harmelen","329","14936","72","887","1999","21",\N
"2288278917","15076","Leman Akoglu","123","3272","63","888","2171","21",\N
"2111905662","14738","Antonio Ruiz CortÃ©s","149","3901","53","889","2322","21",\N
"1924801540","15147","Spiros Skiadopoulos","89","2338","53","890","1552","21",\N
"278261381","14932","Hiroshi Mamitsuka","208","3080","81","891","1407","21",\N
"2441209217","14282","Wei Chen","391","6504","61","892","1284","21",\N
"2096490164","15648","Nicholas Jing Yuan","56","2213","35","893","1573","21",\N
"2103786759","15647","Jiannan Wang","55","2002","47","894","1916","21",\N
"2002483998","12265","Joseph A. Konstan","247","35939","27","895","17232","21",\N
"2163026013","14748","Leif Azzopardi","239","3194","90","896","2040","21",\N
"2035660923","13699","Riccardo Rosati","225","8516","34","897","2073","21",\N
"1384229811","13874","Boris Motik","170","8471","42","898","2339","21",\N
"2065325028","13154","Shamkant B. Navathe","248","13495","78","899","5924","21","1:2014,"
"2132452411","13775","Shouyang Wang","611","11762","71","900","1592","21",\N
"2169689412","14717","Christopher B. Jones","147","3432","60","901","2136","21",\N
"2955258819","13801","Patrick Gallinari","431","5039","84","902","1665","21",\N
"2250317084","14234","David Taniar","485","5097","135","903","1642","21",\N
"2175821055","13621","Ouri Wolfson","262","8794","55","904","4196","21",\N
"2173646266","12847","Johan A. K. Suykens","707","25756","58","905","1651","21",\N
"55127408","14385","Elske Ammenwerth","271","5346","67","906","1885","21",\N
"2133504957","13835","Aboul Ella Hassanien","881","8014","131","907","1412","21",\N
"2185344053","13900","Mathias Weske","327","8893","54","908","1364","21",\N
"2168903744","14700","Sourav S. Bhowmick","310","2799","199","909","1880","21",\N
"1610973832","13505","Norman Fenton","241","11013","37","910","2725","21",\N
"190965585","14156","Olivier Bodenreider","257","6682","97","911","2113","21",\N
"2135728993","14331","Assaf Schuster","271","5366","48","912","1334","21",\N
"2107993732","15393","Ben He","88","1845","54","913","1583","21",\N
"2120101566","15015","Ayse Bener","198","2777","65","914","1875","21",\N
"2082144266","14716","Duoqian Miao","251","3774","77","915","1592","21",\N
"2129841492","15223","Xiangliang Zhang","186","1991","85","916","1159","21",\N
"2303463049","14473","W. John Wilbur","144","4817","59","917","1811","21",\N
"254200932","14822","Mukesh K. Mohania","218","2890","77","918","1098","21",\N
"228437624","12411","Miron Livny","271","23322","36","919","6167","21",\N
"2122508644","14666","Shawn Bowers","120","3269","52","920","1409","21",\N
"2108706841","14855","Caetano Traina","240","2757","145","921","2025","21",\N
"2672394148","14291","Myra Spiliopoulou","304","5384","119","922","2825","21",\N
"44170712","14471","Jayant R. Haritsa","146","3887","73","923","2242","21","1:2015,"
"2195048431","11979","Prabhakar Raghavan","281","41928","45","924","7297","21",\N
"2343280660","14016","Pascal Hitzler","465","6336","61","925","1423","21",\N
"2430050239","14420","Maria Amparo Vila","155","4705","66","926","1645","21",\N
"2133201272","12184","Ramesh Jain","577","30107","57","927","2717","21",\N
"2240984066","12597","Thomas Hofmann","344","23245","42","928","7215","21",\N
"2342836604","15021","Emine Yilmaz","143","2386","62","929","1944","21",\N
"285822418","14704","Louiqa Raschid","189","2544","81","930","1430","21","1:2016,"
"2107685843","14947","Chin Wan Chung","136","2594","74","931","2000","21",\N
"175204660","13778","Volker Tresp","309","7689","67","932","1960","21",\N
"2159960587","13189","Kai Yu","110","15774","32","933","2526","21",\N
"705676171","13460","Charles Elkan","126","15485","35","934","3942","21",\N
"164198848","13247","Janusz Kacprzyk","561","17562","70","935","1250","21",\N
"2224665237","13794","Enrico Coiera","320","10177","56","936","3241","21",\N
"2175384922","13851","Andreas Holzinger","566","10181","62","937","1223","21",\N
"2223920688","13419","Patrick Valduriez","476","10060","103","938","1949","21","1:2012,"
"2112493600","15394","Emmanuel MÃ¼ller","97","1960","66","939","1671","21",\N
"323797451","13109","Krithi Ramamritham","413","13021","63","940","1692","21",\N
"2114594441","14702","Paulo Cortez","229","3915","73","941","2376","21",\N
"2141863019","15048","Maguelonne Teisseire","268","1470","121","942","1226","21",\N
"2166985210","14923","Guoren Wang","289","2234","162","943","1746","21",\N
"2130510374","14789","Yan Huang","132","3414","59","944","2850","21",\N
"193994343","14273","Silvia Miksch","266","5291","73","945","2077","21",\N
"2145162833","14366","Tsau Young Lin","232","4653","83","946","2020","21",\N
"2490701366","13949","Qing Li","555","7185","182","947","2234","21",\N
"2303459526","14467","Manolis Koubarakis","208","3980","62","948","2016","21",\N
"2258931146","15319","Burak Turhan","136","2337","52","949","1661","21",\N
"2098665416","14472","Jianying Hu","171","4119","53","950","1401","21",\N
"2155740526","14925","Altigran S. da Silva","126","2610","76","951","2287","21",\N
"2098520675","13391","Kathleen M. Carley","570","16146","77","952","1630","21",\N
"2099883334","13689","Elizabeth Chang","764","8184","123","953","1571","21",\N
"2126816252","14261","Sushmita Mitra","146","6995","43","954","2251","21",\N
"2290566231","14481","Peter Haase","151","4660","34","955","1733","21",\N
"2095906382","14700","Bill Howe","161","3365","62","956","2220","21",\N
"2134026400","14844","Robert Weibel","160","3015","53","957","1649","21",\N
"2019713363","14549","Mykola Pechenizkiy","264","4223","88","958","2639","21",\N
"236860028","12646","Deborah L. McGuinness","335","24615","68","959","2668","21",\N
"2902024811","12464","David T. Jones","299","48889","29","960","5529","21",\N
"2047086083","12549","Rafael A. Irizarry","245","61222","34","961","13899","21",\N
"2068738501","14098","Henry Small","57","6509","32","962","4122","21",\N
"2145818752","15398","Hongzhi Yin","145","2281","89","963","1966","21",\N
"2566684673","16643","P. V. Kumar","37","829","30","964","790","21",\N
"2151785084","15050","Jiangning Song","172","3223","52","965","1262","21",\N
"2656995071","14447","Hao Ma","48","5990","26","966","4601","20",\N
"2006696304","14167","Sally McClean","461","5330","98","967","1480","20",\N
"2619192764","14647","Ioannis Tsamardinos","133","5048","38","968","2442","20",\N
"1938674939","14792","Peter L. Elkin","173","2808","44","969","1076","20",\N
"178069865","14194","Oliver Kohlbacher","312","10192","45","970","1414","20",\N
"1239058640","14213","Yehoshua Perl","201","3473","75","971","1242","20",\N
"2102950735","14032","Yutaka Matsuo","258","7434","56","972","4809","20",\N
"2000652461","13891","Sudha Ram","235","11263","64","973","1201","20",\N
"2117861229","14088","Marcelo Arenas","197","5815","48","974","2545","20",\N
"2112878203","14834","Chang Tien Lu","178","2788","92","975","1588","20",\N
"2664163432","15379","Manish Gupta","101","2343","46","976","1802","20",\N
"2894136648","14833","Fusheng Wang","176","2901","77","977","1765","20",\N
"2038216534","13307","Boualem Benatallah","399","13304","89","978","2297","20",\N
"2142687370","15452","Anirban Mukhopadhyay","153","2227","60","979","1546","20",\N
"2232911153","13570","David Madigan","201","12768","48","980","1777","20",\N
"2155445851","14543","Domenico SaccÃ ","231","3077","70","981","1415","20",\N
"2020635548","13287","Bruce G. Lindsay","150","7905","28","982","2470","20",\N
"2097529606","13974","Mengjie Zhang","663","8167","78","983","1363","20",\N
"400262344","14534","A Min Tjoa","364","2797","97","984","1074","20",\N
"2146296306","13915","Francesco Ricci","255","10307","47","985","1264","20",\N
"2231563531","13624","Evangelos E. Milios","288","7393","66","986","1724","20",\N
"1419022840","14299","SaÅ¡o DÅ¾eroski","249","6547","88","987","1471","20",\N
"2101395307","14623","Peter Bruza","277","3514","69","988","1306","20",\N
"2057932303","15544","Bay Vo","145","1465","119","989","1487","20",\N
"2283720790","14527","Stefan Kramer","246","3586","91","990","1631","20",\N
"2091502810","14384","Peter J. Haug","201","4149","54","991","1518","20",\N
"2130450538","15058","Pavel Serdyukov","158","2578","91","992","1740","20",\N
"2045003753","14695","Carlo Curino","82","4507","35","993","2104","20",\N
"1986422195","12107","John Riedl","201","38120","29","994","16203","20",\N
"2237883256","13561","Ed H. Chi","209","11691","39","995","2289","20",\N
"413485596","15423","Jesualdo TomÃ¡s FernÃ¡ndez Breis","141","1609","52","996","1064","20",\N
"2169456843","14910","Stefanie Rinderle Ma","238","2956","65","997","1688","20",\N
"2915278328","14931","Gang Kou","191","4598","63","998","1965","20",\N
"2117427889","13137","Calton Pu","430","11546","69","999","1957","20",\N
"2049189351","14088","Hendrik Blockeel","363","6451","85","1000","2593","20",\N
